transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,total_amount,value_tier,transaction_day_of_week,Manager,Branch,City,Country,lat,lon,transaction_month,order_period_num,cohort_month,cohort_index
T2308,2021-02-11,C3710,Headphones,648.0,528.3910851569777,Paypal,Completed,342397.4231817216,High,Thursday,John,Branch B,Vienna,Austria,48.2082,16.3738,2021-02,24254,2020-01,13
T2309,2024-02-03,C4739,Laptop,1.0,524.3963263783307,Paypal,Completed,524.3963263783307,Low,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-02,24290,2020-06,44
T2313,2024-07-15,C1944,Tablet,4.0,519.1465190119866,Paypal,Completed,2076.5860760479463,Medium,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-07,24295,2020-07,48
T2315,2020-11-03,C2855,Laptop,1.0,524.3963263783307,Cash,Completed,524.3963263783307,Low,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-11,24251,2020-05,6
T2320,2025-01-08,C3550,Smartphone,153.0,685.100431827509,Creditcard,Not specified,104820.36606960889,High,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2025-01,24301,2021-02,47
T2328,2021-07-11,C4386,Smartphone,1.0,527.445927875622,Paypal,Not specified,527.445927875622,Low,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-07,24259,2020-05,14
T2330,2021-11-21,C2425,Tablet,1.0,562.5444965225694,Paypal,Completed,562.5444965225694,Low,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-11,24263,2020-03,20
T2334,2020-05-30,C3103,Smartphone,647.0,527.445927875622,Paypal,Completed,341257.5153355275,High,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-05,24245,2020-01,4
T2337,2024-02-18,C3854,Headphones,1.0,528.3910851569777,Paypal,Completed,528.3910851569777,Low,Sunday,John,Branch B,Vienna,Austria,48.2082,16.3738,2024-02,24290,2020-03,47
T2348,2022-02-23,C3791,Smartphone,913.0,279.64632464652107,Creditcard,Completed,255317.09440227374,High,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-02,24266,2020-01,25
T2349,2022-04-19,C1563,Laptop,921.0,524.3963263783307,Creditcard,Completed,482969.0165944426,High,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-04,24268,2022-02,2
T2351,2021-07-14,C3463,Headphones,2.0,528.3910851569777,Creditcard,Not specified,1056.7821703139555,Medium,Wednesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2021-07,24259,2020-12,7
T2355,2022-10-11,C3946,Laptop,7.0,524.3963263783307,Creditcard,Failed,3670.774284648315,Medium,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-10,24274,2020-03,31
T2359,2021-06-26,C172,Coffee Machine,137.0,520.8493387401068,Paypal,Pending,71356.35940739463,High,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2021-06,24258,2020-06,12
T2363,2022-11-15,C4193,Coffee Machine,1.0,900.4674122596742,Cash,Failed,900.4674122596742,Medium,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2022-11,24275,2021-09,14
T2365,2022-10-25,C546,Headphones,1.0,528.3910851569777,Paypal,Failed,528.3910851569777,Low,Tuesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2022-10,24274,2021-05,17
T2375,2021-10-25,C977,Smartphone,315.0,527.445927875622,Creditcard,Completed,166145.46728082094,High,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-10,24262,2020-06,16
T2376,2020-05-26,C347,Coffee Machine,1.0,520.8493387401068,Cash,Completed,520.8493387401068,Low,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2020-05,24245,2020-03,2
T2380,2020-07-31,C4077,Coffee Machine,1.0,520.8493387401068,Creditcard,Not specified,520.8493387401068,Low,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2020-07,24247,2020-07,0
T2383,2024-11-03,C3499,Laptop,568.0,635.6302662548472,Cash,Pending,361037.9912327532,High,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-11,24299,2020-12,47
T2387,2024-02-21,C003,Smartphone,6.0,527.445927875622,Paypal,Not specified,3164.675567253732,Medium,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-02,24290,2021-02,36
T2391,2024-05-11,C4639,Laptop,1.0,524.3963263783307,Creditcard,Not specified,524.3963263783307,Low,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-05,24293,2021-04,37
T2397,2024-10-16,C4760,Smartphone,133.0,84.27467329682857,Paypal,Completed,11208.531548478199,High,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-10,24298,2020-02,56
T2401,2021-10-03,C3329,Tablet,872.0,170.87159570286946,Creditcard,Completed,149000.03145290216,High,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-10,24262,2020-04,18
T2402,2022-01-19,C2091,Smartphone,738.0,162.53444435030372,Paypal,Completed,119950.41993052415,High,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-01,24265,2020-07,18
T2403,2020-01-28,C3489,Laptop,1.0,524.3963263783307,Cash,Completed,524.3963263783307,Low,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-01,24241,2020-01,0
T2404,2022-01-02,C3672,Smartphone,479.0,604.3824952533583,Cash,Failed,289499.2152263586,High,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-01,24265,2022-01,0
T2405,2024-05-14,C3844,Smartphone,600.0,980.7,Creditcard,Not specified,588420.0,High,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-05,24293,2021-07,34
T2412,2021-11-16,C1218,Laptop,8.0,287.8794564021206,Creditcard,Failed,2303.0356512169647,Medium,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-11,24263,2020-06,17
T2416,2020-07-25,C3783,Smartphone,1.0,934.4902757340624,Cash,Not specified,934.4902757340624,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-07,24247,2020-07,0
T2417,2024-08-07,C4482,Coffee Machine,973.0,520.8493387401068,Creditcard,Completed,506786.40659412387,High,Wednesday,John,Branch B,Berlin,Germany,52.52,13.405,2024-08,24296,2021-04,40
T2423,2024-02-25,C2843,Tablet,9.0,519.1465190119866,Paypal,Completed,4672.31867110788,Medium,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-02,24290,2020-06,44
T2428,2020-10-16,C4511,Coffee Machine,1.0,77.08684874405361,Creditcard,Pending,77.08684874405361,Low,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2020-10,24250,2020-10,0
T2432,2023-04-12,C1050,Smartphone,1.0,807.9532525905299,Creditcard,Not specified,807.9532525905299,Medium,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-04,24280,2020-04,36
T2434,2020-07-11,C4858,Laptop,2.0,524.3963263783307,Paypal,Pending,1048.7926527566615,Medium,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-07,24247,2020-07,0
T2438,2021-06-26,C2662,Laptop,309.0,524.3963263783307,Paypal,Failed,162038.4648509042,High,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-06,24258,2021-06,0
T2441,2020-01-11,C3237,Tablet,1.0,519.1465190119866,Paypal,Pending,519.1465190119866,Low,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-01,24241,2020-01,0
T2442,2020-08-07,C3941,Coffee Machine,6.0,993.1485574101688,Creditcard,Failed,5958.8913444610125,Medium,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2020-08,24248,2020-08,0
T2443,2021-12-06,C2921,Coffee Machine,1.0,867.3777553601769,Cash,Pending,867.3777553601769,Medium,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2021-12,24264,2020-11,13
T2444,2024-08-25,C1701,Laptop,7.0,524.3963263783307,Paypal,Not specified,3670.774284648315,Medium,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-08,24296,2020-10,46
T2447,2024-07-23,C2161,Smartphone,5.0,527.445927875622,Cash,Pending,2637.2296393781103,Medium,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-07,24295,2020-06,49
T2449,2020-03-14,C2104,Smartphone,1.0,161.49881514399533,Creditcard,Completed,161.49881514399533,Low,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-03,24243,2020-03,0
T2451,2022-01-28,C2838,Laptop,9.0,524.3963263783307,Paypal,Completed,4719.566937404977,Medium,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-01,24265,2020-08,17
T2464,2021-05-21,C152,Smartphone,1.0,424.2286030261188,Paypal,Not specified,424.2286030261188,Low,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-05,24257,2020-02,15
T2470,2023-11-01,C2504,Laptop,2.0,524.3963263783307,Creditcard,Not specified,1048.7926527566615,Medium,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-11,24287,2020-02,45
T2472,2024-05-09,C2746,Coffee Machine,2.0,520.8493387401068,Paypal,Not specified,1041.6986774802135,Medium,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2024-05,24293,2020-04,49
T2480,2024-10-31,C2623,Tablet,735.0,519.1465190119866,Paypal,Failed,381572.6914738101,High,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-10,24298,2021-12,34
T2482,2021-05-08,C977,Coffee Machine,1.0,520.8493387401068,Paypal,Completed,520.8493387401068,Low,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2021-05,24257,2020-06,11
T2483,2021-03-29,C2658,Headphones,1.0,528.3910851569777,Paypal,Completed,528.3910851569777,Low,Monday,John,Branch B,Vienna,Austria,48.2082,16.3738,2021-03,24255,2020-05,10
T2503,2022-11-10,C3251,Coffee Machine,655.0,520.8493387401068,Paypal,Completed,341156.3168747699,High,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2022-11,24275,2020-03,32
T2504,2022-11-22,C1083,Laptop,160.0,524.3963263783307,Creditcard,Not specified,83903.41222053292,High,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-11,24275,2020-07,28
T2505,2022-05-06,C2846,Laptop,10.0,524.3963263783307,Creditcard,Completed,5243.963263783307,Medium,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-05,24269,2020-11,18
T2507,2021-12-17,C795,Coffee Machine,241.0,785.427890063127,Paypal,Not specified,189288.1215052136,High,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2021-12,24264,2020-05,19
T2509,2021-02-04,C4271,Tablet,9.0,519.1465190119866,Paypal,Completed,4672.31867110788,Medium,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-02,24254,2020-02,12
T2511,2023-12-08,C1200,Smartphone,2.0,304.58589268010405,Paypal,Completed,609.1717853602081,Medium,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-12,24288,2020-07,41
T2512,2022-12-11,C3840,Tablet,482.0,519.1465190119866,Creditcard,Completed,250228.62216377753,High,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-12,24276,2020-03,33
T2513,2020-11-14,C420,Smartphone,10.0,206.76713414554405,Cash,Not specified,2067.6713414554406,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-11,24251,2020-10,1
T2516,2020-07-15,C2881,Headphones,1.0,528.3910851569777,Cash,Not specified,528.3910851569777,Low,Wednesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2020-07,24247,2020-07,0
T2520,2023-08-12,C3742,Laptop,1.0,524.3963263783307,Creditcard,Completed,524.3963263783307,Low,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-08,24284,2020-02,42
T2521,2021-08-25,C3716,Smartphone,432.0,527.445927875622,Creditcard,Failed,227856.6408422687,High,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-08,24260,2020-03,17
T2524,2024-05-25,C1167,Laptop,10.0,524.3963263783307,Creditcard,Not specified,5243.963263783307,Medium,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-05,24293,2021-08,33
T2541,2020-03-02,C4345,Coffee Machine,1.0,520.8493387401068,Paypal,Failed,520.8493387401068,Low,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2020-03,24243,2020-01,2
T2544,2022-11-17,C4087,Smartphone,138.0,527.445927875622,Cash,Failed,72787.53804683583,High,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-11,24275,2020-07,28
T2545,2020-10-27,C2042,Headphones,1.0,528.3910851569777,Creditcard,Completed,528.3910851569777,Low,Tuesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2020-10,24250,2020-09,1
T2548,2021-09-06,C901,Laptop,1.0,930.84,Paypal,Completed,930.84,Medium,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-09,24261,2021-05,4
T2550,2023-01-19,C1396,Laptop,1.0,368.74,Paypal,Completed,368.74,Low,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-01,24277,2021-08,17
T2553,2023-04-26,C4286,Coffee Machine,1.0,520.8493387401068,Creditcard,Failed,520.8493387401068,Low,Wednesday,John,Branch B,Berlin,Germany,52.52,13.405,2023-04,24280,2020-12,28
T2557,2024-06-17,C4071,Smartphone,434.0,527.445927875622,Creditcard,Pending,228911.53269801996,High,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-06,24294,2020-07,47
T2558,2021-11-25,C614,Smartphone,575.0,527.445927875622,Creditcard,Completed,303281.40852848266,High,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-11,24263,2021-08,3
T2559,2022-05-20,C006,Laptop,484.0,96.61830192979843,Paypal,Completed,46763.25813402244,High,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-05,24269,2020-04,25
T2563,2021-07-26,C1351,Headphones,1.0,528.3910851569777,Paypal,Not specified,528.3910851569777,Low,Monday,John,Branch B,Vienna,Austria,48.2082,16.3738,2021-07,24259,2020-02,17
T2566,2022-11-29,C882,Coffee Machine,877.0,520.8493387401068,Paypal,Completed,456784.8700750736,High,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2022-11,24275,2021-03,20
T2570,2022-01-15,C4894,Coffee Machine,725.0,520.8493387401068,Cash,Not specified,377615.7705865774,High,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2022-01,24265,2020-10,15
T2571,2022-02-19,C3875,Coffee Machine,1.0,503.6333472345036,Cash,Completed,503.6333472345036,Low,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2022-02,24266,2020-11,15
T2573,2023-02-09,C052,Laptop,1.0,143.18,Creditcard,Pending,143.18,Low,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-02,24278,2021-04,22
T2578,2021-08-16,C226,Coffee Machine,364.0,520.8493387401068,Paypal,Failed,189589.15930139885,High,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2021-08,24260,2020-09,11
T2580,2024-02-24,C1234,Tablet,833.0,519.1465190119866,Cash,Not specified,432449.0503369848,High,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-02,24290,2022-11,15
T2581,2024-05-03,C3852,Headphones,1.0,528.3910851569777,Creditcard,Not specified,528.3910851569777,Low,Friday,John,Branch B,Vienna,Austria,48.2082,16.3738,2024-05,24293,2020-12,41
T2584,2023-11-23,C2986,Tablet,705.0,610.6531188657418,Paypal,Pending,430510.448800348,High,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-11,24287,2020-05,42
T2588,2021-12-22,C3703,Headphones,868.0,206.25985724144385,Creditcard,Completed,179033.55608557328,High,Wednesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2021-12,24264,2020-05,19
T2590,2023-02-06,C2595,Headphones,4.0,528.3910851569777,Cash,Completed,2113.564340627911,Medium,Monday,John,Branch B,Vienna,Austria,48.2082,16.3738,2023-02,24278,2020-12,26
T2593,2021-05-31,C4232,Laptop,8.0,524.3963263783307,Cash,Failed,4195.170611026646,Medium,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-05,24257,2020-09,8
T2594,2023-05-06,C2742,Headphones,1.0,670.4798913854338,Paypal,Pending,670.4798913854338,Medium,Saturday,John,Branch B,Vienna,Austria,48.2082,16.3738,2023-05,24281,2021-05,24
T2604,2020-05-28,C2748,Smartphone,288.0,936.64,Cash,Completed,269752.32,High,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-05,24245,2020-05,0
T2606,2021-06-10,C2739,Tablet,1.0,519.1465190119866,Creditcard,Not specified,519.1465190119866,Low,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-06,24258,2021-06,0
T2607,2022-12-15,C1366,Laptop,1.0,796.8568352023656,Creditcard,Completed,796.8568352023656,Medium,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-12,24276,2022-12,0
T2608,2023-04-08,C1748,Headphones,964.0,528.3910851569777,Creditcard,Pending,509369.00609132653,High,Saturday,John,Branch B,Vienna,Austria,48.2082,16.3738,2023-04,24280,2020-06,34
T2610,2024-12-18,C4842,Tablet,1.0,519.1465190119866,Creditcard,Failed,519.1465190119866,Low,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-12,24300,2020-12,48
T2616,2022-08-21,C4388,Smartphone,1.0,527.445927875622,Paypal,Not specified,527.445927875622,Low,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-08,24272,2020-04,28
T2619,2023-09-27,C4205,Tablet,1.0,149.27570181346758,Cash,Completed,149.27570181346758,Low,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-09,24285,2020-06,39
T2620,2022-11-28,C1101,Tablet,1.0,377.87,Paypal,Completed,377.87,Low,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-11,24275,2020-06,29
T2622,2021-04-02,C3864,Headphones,817.0,441.6095711601121,Creditcard,Not specified,360795.0196378116,High,Friday,John,Branch B,Vienna,Austria,48.2082,16.3738,2021-04,24256,2021-04,0
T2629,2024-03-24,C2688,Tablet,1.0,519.1465190119866,Creditcard,Failed,519.1465190119866,Low,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-03,24291,2020-10,41
T2630,2023-03-14,C2399,Smartphone,894.0,527.445927875622,Paypal,Not specified,471536.6595208061,High,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-03,24279,2020-01,38
T2631,2024-05-14,C2824,Coffee Machine,1.0,520.8493387401068,Paypal,Completed,520.8493387401068,Low,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2024-05,24293,2020-05,48
T2636,2021-10-20,C4984,Laptop,1.0,524.3963263783307,Paypal,Pending,524.3963263783307,Low,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-10,24262,2021-10,0
T2638,2022-01-27,C1560,Coffee Machine,1.0,520.8493387401068,Creditcard,Completed,520.8493387401068,Low,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2022-01,24265,2020-06,19
T2640,2021-10-30,C4322,Coffee Machine,1.0,359.21697791385344,Cash,Not specified,359.21697791385344,Low,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2021-10,24262,2020-09,13
T2642,2022-01-16,C200,Laptop,1.0,538.144243872786,Paypal,Completed,538.144243872786,Low,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-01,24265,2021-02,11
T2643,2023-10-01,C4691,Tablet,587.0,519.1465190119866,Creditcard,Not specified,304739.0066600361,High,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-10,24286,2021-04,30
T2644,2023-09-19,C274,Coffee Machine,1.0,520.8493387401068,Cash,Pending,520.8493387401068,Low,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2023-09,24285,2020-08,37
T65129,2021-11-16,C3126,Laptop,1.0,246.31622691484915,Creditcard,Completed,246.31622691484915,Low,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-11,24263,2020-01,22
T2649,2022-09-13,C4731,Tablet,2.0,519.1465190119866,Paypal,Completed,1038.2930380239732,Medium,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-09,24273,2020-02,31
T2651,2021-02-11,C1954,Headphones,9.0,528.3910851569777,Cash,Not specified,4755.5197664128,Medium,Thursday,John,Branch B,Vienna,Austria,48.2082,16.3738,2021-02,24254,2020-09,5
T2655,2024-04-29,C3030,Headphones,542.0,718.3900576465777,Cash,Completed,389367.41124444513,High,Monday,John,Branch B,Vienna,Austria,48.2082,16.3738,2024-04,24292,2020-05,47
T2664,2021-08-21,C1869,Tablet,1.0,923.5891724603156,Paypal,Failed,923.5891724603156,Medium,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-08,24260,2020-02,18
T2665,2021-10-07,C1514,Coffee Machine,934.0,520.8493387401068,Cash,Completed,486473.28238325974,High,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2021-10,24262,2020-11,11
T2671,2024-09-01,C727,Smartphone,284.0,527.445927875622,Cash,Pending,149794.64351667665,High,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-09,24297,2020-12,45
T2673,2024-10-20,C3930,Smartphone,1.0,527.445927875622,Paypal,Not specified,527.445927875622,Low,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-10,24298,2023-12,10
T2676,2021-03-25,C2942,Headphones,1.0,230.47961023692565,Creditcard,Completed,230.47961023692565,Low,Thursday,John,Branch B,Vienna,Austria,48.2082,16.3738,2021-03,24255,2020-08,7
T2684,2024-01-02,C3487,Coffee Machine,105.0,173.6269365341334,Creditcard,Completed,18230.828336084007,High,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2024-01,24289,2020-04,45
T2686,2020-05-30,C3628,Smartphone,167.0,527.445927875622,Cash,Completed,88083.46995522888,High,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-05,24245,2020-05,0
T2687,2023-09-19,C295,Tablet,676.0,215.6072075999716,Creditcard,Not specified,145750.47233758078,High,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-09,24285,2021-05,28
T2689,2022-02-19,C2435,Tablet,4.0,766.0735984578471,Creditcard,Completed,3064.2943938313883,Medium,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-02,24266,2020-01,25
T2690,2024-06-16,C735,Headphones,448.0,528.3910851569777,Creditcard,Pending,236719.20615032603,High,Sunday,John,Branch B,Vienna,Austria,48.2082,16.3738,2024-06,24294,2020-07,47
T2693,2025-01-24,C3520,Laptop,1.0,507.2043563026335,Paypal,Completed,507.2043563026335,Low,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2025-01,24301,2021-12,37
T2695,2021-07-31,C1987,Tablet,522.0,660.2919315932199,Creditcard,Pending,344672.3882916608,High,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-07,24259,2021-07,0
T2696,2024-03-23,C2790,Coffee Machine,1.0,520.8493387401068,Creditcard,Completed,520.8493387401068,Low,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2024-03,24291,2020-01,50
