customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment
C234,235,7,836474.0693223255,2,3,3,233,At Risk
C2340,17,5,176123.23564106852,3,2,1,321,Sleeping
C2341,689,2,1045.2456651184375,1,1,1,111,Sleeping
C2342,218,5,927462.7991641352,2,2,3,223,At Risk
C2343,41,9,428839.2713240845,3,3,2,332,Champions
C2344,628,1,454127.2186436344,1,1,2,112,Sleeping
C2345,1107,5,399461.20429117465,1,2,2,122,At Risk
C2346,22,3,1190.4405374406015,3,1,1,311,Newbies
C2347,99,5,240380.02032456355,3,2,1,321,Sleeping
C2348,315,10,673061.6010925061,2,3,3,233,At Risk
C2349,68,3,163120.52371150246,3,1,1,311,Newbies
C235,248,11,243119.21182177824,2,3,1,231,At Risk
C2350,393,8,842826.5170447383,1,3,3,133,At Risk
C2351,409,7,381900.6037643601,1,3,2,132,At Risk
C2352,385,4,8131.713582612892,1,1,1,111,Sleeping
C2353,10,6,6891.052613680369,3,2,1,321,Sleeping
C2354,121,9,1353495.0288146655,3,3,3,333,Champions
C2355,406,8,1253209.4315285205,1,3,3,133,At Risk
C2356,593,2,407976.7949347031,1,1,2,112,Sleeping
C2357,644,4,200301.3484032044,1,1,1,111,Sleeping
C2358,19,9,965834.856593299,3,3,3,333,Champions
C2359,122,4,157143.84077288432,3,1,1,311,Newbies
C236,202,7,5518.789340664884,2,3,1,231,At Risk
C2360,168,3,191702.49000053958,2,1,1,211,Sleeping
C2361,87,8,606340.6055890046,3,3,2,332,Champions
C2362,250,6,458995.0088523159,2,2,2,222,At Risk
C2363,401,8,1749797.645233987,1,3,3,133,At Risk
C2364,135,5,14765.318028556121,2,2,1,221,At Risk
C2365,351,6,509358.2039646849,1,2,2,122,At Risk
C2366,197,5,478684.5122768694,2,2,2,222,At Risk
C2367,574,6,1881801.1955293135,1,2,3,123,At Risk
C2368,257,3,433900.40634773375,2,1,2,212,Sleeping
C2369,641,8,938957.2464813996,1,3,3,133,At Risk
C237,25,7,845031.64929652,3,3,3,333,Champions
C2370,70,6,12534.478436823749,3,2,1,321,Sleeping
C2371,188,8,678470.0054352568,2,3,3,233,At Risk
C2372,196,9,961953.3615573571,2,3,3,233,At Risk
C2373,732,5,771203.7405504717,1,2,3,123,At Risk
C2374,111,5,576489.6371248479,3,2,2,322,Champions
C2375,74,7,1078718.0609777512,3,3,3,333,Champions
C2376,449,4,934023.1822730255,1,1,3,113,Sleeping
C2377,224,4,427461.5197930657,2,1,2,212,Sleeping
C2378,52,7,724190.433122662,3,3,3,333,Champions
C2379,256,3,414939.3952666157,2,1,2,212,Sleeping
C238,695,3,486084.878387432,1,1,2,112,Sleeping
C2380,238,4,328803.5409994893,2,1,2,212,Sleeping
C2381,6,7,180366.5542518003,3,3,1,331,Sleeping
C2382,35,7,647460.1812374155,3,3,2,332,Champions
C2383,524,6,672048.7396848161,1,2,3,123,At Risk
C2384,705,6,675948.2419579402,1,2,3,123,At Risk
C2385,294,4,400418.5736352193,2,1,2,212,Sleeping
C2386,2,7,229179.92226802668,3,3,1,331,Sleeping
C2387,244,7,735981.9408052175,2,3,3,233,At Risk
C2388,128,9,1143373.777757171,2,3,3,233,At Risk
C2389,215,9,12731.092242616134,2,3,1,231,At Risk
C239,534,5,128756.70104323495,1,2,1,121,At Risk
C2390,753,6,3154.8152469677016,1,2,1,121,At Risk
C2391,75,10,628798.6493427622,3,3,2,332,Champions
C2392,64,6,56975.35512409706,3,2,1,321,Sleeping
C2393,1158,4,3927.0320725662423,1,1,1,111,Sleeping
C2394,194,9,974541.3654788039,2,3,3,233,At Risk
C2395,14,10,916686.577147526,3,3,3,333,Champions
C2396,129,10,629127.5581692936,2,3,2,232,At Risk
C2397,14,9,448763.3719438472,3,3,2,332,Champions
C2398,505,6,936075.4525637712,1,2,3,123,At Risk
C2399,455,4,473628.9950189531,1,1,2,112,Sleeping
C240,20,4,724426.8259002048,3,1,3,313,Newbies
C2400,18,6,1067623.182352048,3,2,3,323,Champions
C2401,41,7,566887.9052126291,3,3,2,332,Champions
C2402,401,5,381669.6126344871,1,2,2,122,At Risk
C2403,554,6,169483.96196251837,1,2,1,121,At Risk
C2404,436,4,3164.4614376005084,1,1,1,111,Sleeping
C2405,501,6,412353.0616158119,1,2,2,122,At Risk
C2406,46,7,617292.47341018,3,3,2,332,Champions
C2407,144,5,483980.20312508475,2,2,2,222,At Risk
C2408,343,3,230946.54528634372,2,1,1,211,Sleeping
C2409,153,6,671795.9617485518,2,2,3,223,At Risk
C241,433,3,152560.38211866078,1,1,1,111,Sleeping
C2410,30,6,107919.85328161616,3,2,1,321,Sleeping
C2411,90,10,1361218.3211674774,3,3,3,333,Champions
C2412,747,3,274494.1981051718,1,1,1,111,Sleeping
C2413,746,3,1591.739151913086,1,1,1,111,Sleeping
C2414,361,5,503203.5122002784,1,2,2,122,At Risk
C2415,1125,2,3805.395259276138,1,1,1,111,Sleeping
C2416,141,6,10076.418243403925,2,2,1,221,At Risk
C2417,30,4,795902.0989655508,3,1,3,313,Newbies
C2418,225,4,5828.130960066959,2,1,1,211,Sleeping
C2419,1102,4,398158.24979907396,1,1,2,112,Sleeping
C242,155,12,820734.2220703945,2,3,3,233,At Risk
C2420,716,4,952615.7964905847,1,1,3,113,Sleeping
C2421,49,8,571898.2521807302,3,3,2,332,Champions
C2422,84,5,376422.36508641334,3,2,2,322,Champions
C2423,56,9,1325466.2659373924,3,3,3,333,Champions
C2424,140,4,401302.6416015609,2,1,2,212,Sleeping
C2425,667,6,459345.87134841504,1,2,2,122,At Risk
C2426,1280,3,770683.7765737145,1,1,3,113,Sleeping
C2427,96,6,663993.6262802172,3,2,3,323,Champions
C2428,333,11,373319.8040774353,2,3,2,232,At Risk
C2429,897,3,545146.5752935823,1,1,2,112,Sleeping
C243,26,8,891283.6531248221,3,3,3,333,Champions
C2430,207,5,415133.8506366089,2,2,2,222,At Risk
C2431,320,7,750226.3736720143,2,3,3,233,At Risk
C2432,106,6,542129.863002698,3,2,2,322,Champions
C2433,361,2,222448.652092309,1,1,1,111,Sleeping
C2434,344,4,760608.3633892928,2,1,3,213,Sleeping
C2435,519,7,768604.7684939646,1,3,3,133,At Risk
C2436,456,4,811186.473272279,1,1,3,113,Sleeping
C2437,385,6,369700.79905728623,1,2,2,122,At Risk
C2438,52,6,236191.24683255528,3,2,1,321,Sleeping
C2439,815,4,15616.418030018533,1,1,1,111,Sleeping
C244,480,4,203139.68286568727,1,1,1,111,Sleeping
C2440,194,5,1270071.5919891687,2,2,3,223,At Risk
C2441,4,5,13368.024033771097,3,2,1,321,Sleeping
C2442,15,9,15836.206988143915,3,3,1,331,Sleeping
C2443,1333,5,691992.9537418821,1,2,3,123,At Risk
C2444,152,6,10095.327210774642,2,2,1,221,At Risk
C2445,97,5,293081.96892797196,3,2,2,322,Champions
C2446,37,5,450211.1138822757,3,2,2,322,Champions
C2447,320,5,323104.4845336868,2,2,2,222,At Risk
C2448,34,6,6125.362674360849,3,2,1,321,Sleeping
C2449,685,4,536988.0831949466,1,1,2,112,Sleeping
C245,64,7,450618.74318765575,3,3,2,332,Champions
C2450,358,6,401845.380388753,1,2,2,122,At Risk
C2451,455,9,262731.3614126751,1,3,1,131,At Risk
C2452,165,7,239953.6393188319,2,3,1,231,At Risk
C2453,194,4,6962.537290075203,2,1,1,211,Sleeping
C2454,100,9,183341.0540392371,3,3,1,331,Sleeping
C2455,418,6,311281.6113269394,1,2,2,122,At Risk
C2456,99,6,605177.6699847439,3,2,2,322,Champions
C2457,305,9,510958.04881383065,2,3,2,232,At Risk
C2458,365,7,728192.7096696842,1,3,3,133,At Risk
C2459,88,7,528227.8743097,3,3,2,332,Champions
C246,423,5,1007695.5803397401,1,2,3,123,At Risk
C2460,283,7,671088.7069238056,2,3,3,233,At Risk
C2461,222,2,509.34631515059067,2,1,1,211,Sleeping
C2462,218,5,30463.877514311185,2,2,1,221,At Risk
C2463,45,7,277522.40486583044,3,3,2,332,Champions
C2464,5,7,394598.4468242818,3,3,2,332,Champions
C2465,501,5,210572.09446415707,1,2,1,121,At Risk
C2466,1068,3,56958.50877871302,1,1,1,111,Sleeping
C2467,243,7,6307.111857551967,2,3,1,231,At Risk
C2468,191,5,292241.6905473879,2,2,2,222,At Risk
C2469,66,6,327339.537237951,3,2,2,322,Champions
C247,596,2,117989.17343512442,1,1,1,111,Sleeping
C2470,201,6,375296.88613928034,2,2,2,222,At Risk
C2471,494,5,469271.07551229553,1,2,2,122,At Risk
C2472,22,6,6856.602444563837,3,2,1,321,Sleeping
C2473,10,11,1814070.3049190973,3,3,3,333,Champions
C2474,69,5,494599.50998132164,3,2,2,322,Champions
C2475,554,6,449714.23573430727,1,2,2,122,At Risk
C2476,359,2,342013.01038586965,1,1,2,112,Sleeping
C2477,179,4,197296.5999439787,2,1,1,211,Sleeping
C2478,87,7,197216.32304970978,3,3,1,331,Sleeping
C2479,136,10,1196207.0308957854,2,3,3,233,At Risk
C248,47,9,728825.2702101961,3,3,3,333,Champions
C2480,43,11,102506.01971220704,3,3,1,331,Sleeping
C2481,305,6,819565.272134763,2,2,3,223,At Risk
C2482,112,7,1540185.8806099868,3,3,3,333,Champions
C2483,60,8,1034335.2113122668,3,3,3,333,Champions
C2484,177,2,5222.6813379539635,2,1,1,211,Sleeping
C2485,270,6,5836.263215086766,2,2,1,221,At Risk
C2486,105,7,235855.0166376391,3,3,1,331,Sleeping
C2487,66,5,222758.75252646732,3,2,1,321,Sleeping
C2488,38,6,366029.16415549844,3,2,2,322,Champions
C2489,50,6,564389.1505271712,3,2,2,322,Champions
C249,217,7,431717.12597060343,2,3,2,232,At Risk
C2490,329,4,107455.09343904017,2,1,1,211,Sleeping
C2491,398,5,731882.3903778599,1,2,3,123,At Risk
C2492,1091,2,4170.341697559078,1,1,1,111,Sleeping
C2493,100,6,1001473.8408007841,3,2,3,323,Champions
C2494,66,10,594381.9642056556,3,3,2,332,Champions
C2495,98,8,1045252.6863870316,3,3,3,333,Champions
C2496,185,4,199526.4180858666,2,1,1,211,Sleeping
C2497,255,2,3162.8047645249953,2,1,1,211,Sleeping
C2498,366,6,248358.3218010344,1,2,1,121,At Risk
C2499,488,6,954144.7443349583,1,2,3,123,At Risk
C250,48,4,698648.4046693712,3,1,3,313,Newbies
C2500,600,5,301070.75959983433,1,2,2,122,At Risk
C2501,354,6,654323.5961663704,1,2,2,122,At Risk
C2502,288,5,7191.803850306297,2,2,1,221,At Risk
C2503,126,4,10227.235651526875,3,1,1,311,Newbies
C2504,142,13,1652684.5910174306,2,3,3,233,At Risk
C2505,205,9,499300.0039133726,2,3,2,232,At Risk
C2506,24,6,802532.1848724931,3,2,3,323,Champions
C2507,138,5,187841.54562485928,2,2,1,221,At Risk
C2508,6,8,1463850.2537113323,3,3,3,333,Champions
C2509,77,9,472851.11562619475,3,3,2,332,Champions
C251,1504,2,460443.9431128463,1,1,2,112,Sleeping
C2510,231,3,288086.43254571734,2,1,2,212,Sleeping
C2511,223,6,838597.5583580317,2,2,3,223,At Risk
C2512,129,7,781472.8729653,2,3,3,233,At Risk
C2513,538,5,658975.6011785293,1,2,2,122,At Risk
C2514,97,6,6784.029095892587,3,2,1,321,Sleeping
C2515,14,6,813705.111954804,3,2,3,323,Champions
C2516,366,9,469262.447676375,1,3,2,132,At Risk
C2517,138,5,220945.84990838534,2,2,1,221,At Risk
C2518,642,3,9705.437029343437,1,1,1,111,Sleeping
C2519,49,8,787628.5739535922,3,3,3,333,Champions
C252,49,8,679593.7678052211,3,3,3,333,Champions
C2520,67,5,773878.3620836395,3,2,3,323,Champions
C2521,131,7,795225.8333252248,2,3,3,233,At Risk
C2522,128,6,1445578.568829309,2,2,3,223,At Risk
C2523,65,7,651526.2935170856,3,3,2,332,Champions
C2524,647,4,735301.4229241485,1,1,3,113,Sleeping
C2525,44,10,1457011.8658059682,3,3,3,333,Champions
C2526,34,6,437792.84920105746,3,2,2,322,Champions
C2527,596,4,5012.399486165301,1,1,1,111,Sleeping
C2528,376,3,53160.35574737676,1,1,1,111,Sleeping
C2529,61,8,849935.5467823441,3,3,3,333,Champions
C253,37,11,1297788.3450537245,3,3,3,333,Champions
C2530,112,5,607651.4730673726,3,2,2,322,Champions
C2531,319,9,8916.884055605684,2,3,1,231,At Risk
C2532,416,4,512572.67389915464,1,1,2,112,Sleeping
C2533,99,7,1133574.8646470206,3,3,3,333,Champions
C2534,17,8,453567.1448102897,3,3,2,332,Champions
C2535,100,7,634547.9797635784,3,3,2,332,Champions
C2536,107,7,1815185.8467507933,3,3,3,333,Champions
C2537,644,2,1239312.4914354137,1,1,3,113,Sleeping
C2538,292,7,702661.7467959354,2,3,3,233,At Risk
C2539,131,9,981534.9296300838,2,3,3,233,At Risk
C254,997,5,594886.6842918233,1,2,2,122,At Risk
C2540,862,5,268563.40503776754,1,2,1,121,At Risk
C2541,322,5,27973.570279841675,2,2,1,221,At Risk
C2542,94,9,409719.5745738675,3,3,2,332,Champions
C2543,41,9,1124032.855308772,3,3,3,333,Champions
C2544,286,6,2038815.6686869645,2,2,3,223,At Risk
C2545,792,1,519.1465190119866,1,1,1,111,Sleeping
C2546,518,6,313417.5009105868,1,2,2,122,At Risk
C2547,512,5,359241.3899463943,1,2,2,122,At Risk
C2548,52,6,737347.011512884,3,2,3,323,Champions
C2549,382,4,5839.861363262862,1,1,1,111,Sleeping
C255,185,8,113296.81420672502,2,3,1,231,At Risk
C2550,17,4,4714.527791343955,3,1,1,311,Newbies
C2551,17,9,965558.185119922,3,3,3,333,Champions
C2552,278,7,593347.7829082398,2,3,2,232,At Risk
C2553,412,5,181682.74906681126,1,2,1,121,At Risk
C2554,207,6,425835.57793931063,2,2,2,222,At Risk
C2555,274,7,940448.7649967385,2,3,3,233,At Risk
C2556,850,5,1106673.9821557049,1,2,3,123,At Risk
C2557,698,8,676408.3647846206,1,3,3,133,At Risk
C2558,16,7,952565.9942831723,3,3,3,333,Champions
C2559,15,6,392457.0109950242,3,2,2,322,Champions
C256,453,6,1019963.7247952025,1,2,3,123,At Risk
C2560,461,3,502599.0667389383,1,1,2,112,Sleeping
C2561,198,7,669594.8064024205,2,3,3,233,At Risk
C2562,54,9,26788.96465861649,3,3,1,331,Sleeping
C2563,188,4,676962.6383490879,2,1,3,213,Sleeping
C2564,90,7,342203.9261142236,3,3,2,332,Champions
C2565,158,6,393771.8648584205,2,2,2,222,At Risk
C2566,280,7,769377.9716585674,2,3,3,233,At Risk
C2567,468,2,258911.6317269191,1,1,1,111,Sleeping
C2568,342,4,5322.500163062848,2,1,1,211,Sleeping
C2569,385,4,254077.01506681897,1,1,1,111,Sleeping
C257,3,4,148194.37033626565,3,1,1,311,Newbies
C2570,33,4,370211.2479149429,3,1,2,312,Newbies
C2571,556,7,401161.422758046,1,3,2,132,At Risk
C2572,106,8,887806.7000690749,3,3,3,333,Champions
C2573,46,6,74710.75476388699,3,2,1,321,Sleeping
C2574,743,4,64775.66946535589,1,1,1,111,Sleeping
C2575,2,8,64162.81080813357,3,3,1,331,Sleeping
C2576,1418,2,347145.4012017175,1,1,2,112,Sleeping
C2577,253,3,370925.6018641384,2,1,2,212,Sleeping
C2578,287,4,445890.6586936809,2,1,2,212,Sleeping
C2579,453,8,945365.4302012724,1,3,3,133,At Risk
C258,388,6,1218950.0863983545,1,2,3,123,At Risk
C2580,402,5,895936.3494649613,1,2,3,123,At Risk
C2581,715,6,368664.11455741245,1,2,2,122,At Risk
C2582,92,4,418053.93426826905,3,1,2,312,Newbies
C2583,207,11,625880.7886420318,2,3,2,232,At Risk
C2584,528,5,359498.75471583096,1,2,2,122,At Risk
C2585,302,5,318687.8550904518,2,2,2,222,At Risk
C2586,103,5,64104.822090707254,3,2,1,321,Sleeping
C2587,474,7,993168.7398730826,1,3,3,133,At Risk
C2588,891,3,10223.727240098066,1,1,1,111,Sleeping
C2589,23,3,2034.2352204474323,3,1,1,311,Newbies
C259,700,3,6214.567521309933,1,1,1,111,Sleeping
C2590,345,6,153670.51091933748,2,2,1,221,At Risk
C2591,952,5,297267.5014365611,1,2,2,122,At Risk
C2592,37,4,1104481.7100153156,3,1,3,313,Newbies
C2593,518,6,254911.49499119475,1,2,1,121,At Risk
C2594,64,4,132632.68294616038,3,1,1,311,Newbies
C2595,280,8,560258.7835325258,2,3,2,232,At Risk
C2596,496,6,748080.0133295469,1,2,3,123,At Risk
C2597,739,4,415858.03169996536,1,1,2,112,Sleeping
C2598,94,5,530370.2762256031,3,2,2,322,Champions
C2599,474,1,4372.12684361834,1,1,1,111,Sleeping
C260,547,8,289089.2941828469,1,3,2,132,At Risk
C2600,49,8,305273.64036717714,3,3,2,332,Champions
C2601,80,9,677746.7877874321,3,3,3,333,Champions
C2602,1096,5,4249.9146310360575,1,2,1,121,At Risk
C2603,158,10,1566704.8187944873,2,3,3,233,At Risk
C2604,290,4,8781.562503612713,2,1,1,211,Sleeping
C2605,96,6,1042122.2958819575,3,2,3,323,Champions
C2606,53,6,10346.010141036,3,2,1,321,Sleeping
C2607,48,9,229554.96765420155,3,3,1,331,Sleeping
C2608,31,4,16473.02783554368,3,1,1,311,Newbies
C2609,170,8,1107982.868965123,2,3,3,233,At Risk
C261,1229,3,144963.66628542478,1,1,1,111,Sleeping
C2610,199,11,893722.8951694441,2,3,3,233,At Risk
C2611,273,7,1409053.943730596,2,3,3,233,At Risk
C2612,366,1,3170.3465109418667,1,1,1,111,Sleeping
C2613,69,9,442574.5692867813,3,3,2,332,Champions
C2614,395,5,245696.60088389396,1,2,1,121,At Risk
C2615,598,7,894203.1170957019,1,3,3,133,At Risk
C2616,135,2,285533.3388227468,2,1,2,212,Sleeping
C2617,294,6,328562.1933756539,2,2,2,222,At Risk
C2618,14,8,1168856.8494615965,3,3,3,333,Champions
C2619,55,4,10324.501569958013,3,1,1,311,Newbies
C262,93,7,423702.7678783021,3,3,2,332,Champions
C2620,359,3,10416.705679556844,1,1,1,111,Sleeping
C2621,17,6,445928.88983712415,3,2,2,322,Champions
C2622,637,4,480814.21707618114,1,1,2,112,Sleeping
C2623,94,7,1427590.4187829325,3,3,3,333,Champions
C2624,76,5,497495.9878211331,3,2,2,322,Champions
C2625,90,5,408518.9265074466,3,2,2,322,Champions
C2626,263,8,527927.5547038703,2,3,2,232,At Risk
C2627,170,7,161920.60924113088,2,3,1,231,At Risk
C2628,465,7,22118.088621940926,1,3,1,131,At Risk
C2629,255,5,892620.9734389748,2,2,3,223,At Risk
C263,147,5,887064.3201503194,2,2,3,223,At Risk
C2630,171,4,346932.0930833979,2,1,2,212,Sleeping
C2631,157,7,1558425.4554573337,2,3,3,233,At Risk
C2632,1001,1,519.1465190119866,1,1,1,111,Sleeping
C2633,84,5,1287524.3883172194,3,2,3,323,Champions
C2634,202,8,342031.9632219698,2,3,2,232,At Risk
C2635,426,9,1211003.91584177,1,3,3,133,At Risk
C2636,147,4,655116.0179221118,2,1,2,212,Sleeping
C2637,37,9,364045.57182602485,3,3,2,332,Champions
C2638,755,3,410951.97243385436,1,1,2,112,Sleeping
C2639,319,1,95836.27832817964,2,1,1,211,Sleeping
C264,375,3,107537.84212552529,1,1,1,111,Sleeping
C2640,311,5,512731.3610436289,2,2,2,222,At Risk
C2641,2,13,1267995.684463077,3,3,3,333,Champions
C2642,21,6,14658.207224681519,3,2,1,321,Sleeping
C2643,750,2,1043.5428453903173,1,1,1,111,Sleeping
C2644,153,5,225063.32260190195,2,2,1,221,At Risk
C2645,285,6,692098.0412034169,2,2,3,223,At Risk
C2646,39,8,621937.4903514185,3,3,2,332,Champions
C2647,166,6,5147.516048122515,2,2,1,221,At Risk
C2648,40,8,1117975.124182269,3,3,3,333,Champions
C2649,91,8,1069543.9263058633,3,3,3,333,Champions
C265,1122,3,5265.224216571324,1,1,1,111,Sleeping
C2650,253,3,169143.651935764,2,1,1,211,Sleeping
C2651,313,5,457083.8004000964,2,2,2,222,At Risk
C2652,15,10,669058.1779114014,3,3,3,333,Champions
C2653,76,5,587314.8748011922,3,2,2,322,Champions
C2654,367,5,135653.85052403898,1,2,1,121,At Risk
C2655,441,5,243923.5805271539,1,2,1,121,At Risk
C2656,377,6,817212.1158769855,1,2,3,123,At Risk
C2657,632,2,1270.875927875622,1,1,1,111,Sleeping
C2658,383,8,415742.28007336374,1,3,2,132,At Risk
C2659,372,8,532497.4889323734,1,3,2,132,At Risk
C266,666,6,404671.71415343153,1,2,2,122,At Risk
C2660,93,4,1207519.8784386292,3,1,3,313,Newbies
C2661,223,2,767694.5160239908,2,1,3,213,Sleeping
C2662,74,5,852720.8672675202,3,2,3,323,Champions
C2663,731,8,240408.83499992013,1,3,1,131,At Risk
C2664,21,5,324656.45199131605,3,2,2,322,Champions
C2665,172,9,483587.97183747985,2,3,2,232,At Risk
C2666,267,4,9623.009629071435,2,1,1,211,Sleeping
C2667,473,5,572733.1356853215,1,2,2,122,At Risk
C2668,371,7,303250.5851816624,1,3,2,132,At Risk
C2669,1180,2,135616.0902456523,1,1,1,111,Sleeping
C267,17,3,275563.2282964754,3,1,2,312,Newbies
C2670,75,6,309912.62758367637,3,2,2,322,Champions
C2671,81,9,788932.8969106618,3,3,3,333,Champions
C2672,522,5,465630.5699230384,1,2,2,122,At Risk
C2673,298,5,802785.2206487027,2,2,3,223,At Risk
C2675,338,8,1214680.030267911,2,3,3,233,At Risk
C2676,186,10,595199.7763230519,2,3,2,232,At Risk
C2677,115,9,745678.3518245604,3,3,3,333,Champions
C2678,267,4,9922.404948966672,2,1,1,211,Sleeping
C268,356,9,721709.5952025536,1,3,3,133,At Risk
C2680,118,7,172216.7828427679,3,3,1,331,Sleeping
C2681,34,5,182239.19322990242,3,2,1,321,Sleeping
C2682,214,5,161480.6120847735,2,2,1,221,At Risk
C2683,91,10,553610.718676304,3,3,2,332,Champions
C2684,357,8,709390.6489880059,1,3,3,133,At Risk
C2685,142,6,544707.1046014453,2,2,2,222,At Risk
C2686,392,6,677816.3999520685,1,2,3,123,At Risk
C2687,231,6,9147.391376893343,2,2,1,221,At Risk
C2688,35,10,8826.313684381841,3,3,1,331,Sleeping
C2689,15,6,941963.3677149746,3,2,3,323,Champions
C269,252,6,720022.7643355966,2,2,3,223,At Risk
C2690,240,7,617194.6480607507,2,3,2,232,At Risk
C2691,71,4,468789.1415754564,3,1,2,312,Newbies
C2692,920,5,182158.77116346228,1,2,1,121,At Risk
C2693,689,8,538536.066751035,1,3,2,132,At Risk
C2694,5,11,448548.7846247296,3,3,2,332,Champions
C2695,37,7,15064.386815978825,3,3,1,331,Sleeping
C2696,153,5,304878.54419865244,2,2,2,222,At Risk
C2697,218,5,15267.281272357304,2,2,1,221,At Risk
C2698,4,10,404166.24659599003,3,3,2,332,Champions
C2699,86,11,1474221.0385390439,3,3,3,333,Champions
C270,114,6,1008440.0829851327,3,2,3,323,Champions
C2700,663,2,964606.9270823937,1,1,3,113,Sleeping
C2701,24,4,783110.1106390379,3,1,3,313,Newbies
C2702,84,4,6831.281525959666,3,1,1,311,Newbies
C2703,37,7,91536.24893434823,3,3,1,331,Sleeping
C2704,201,9,971630.7110751588,2,3,3,233,At Risk
C2705,350,7,1260608.4380565681,2,3,3,233,At Risk
C2706,260,3,1164801.8355366467,2,1,3,213,Sleeping
C2707,595,9,753906.3165642188,1,3,3,133,At Risk
C2708,180,5,520175.2540212729,2,2,2,222,At Risk
C2709,6,7,397351.8058741217,3,3,2,332,Champions
C271,223,4,631779.5533834666,2,1,2,212,Sleeping
C2710,308,5,393541.7440823605,2,2,2,222,At Risk
C2711,61,6,1410584.7339026895,3,2,3,323,Champions
C2712,100,4,375640.0906411376,3,1,2,312,Newbies
C2713,110,6,4597.139610335991,3,2,1,321,Sleeping
C2714,230,6,1204556.5687393341,2,2,3,223,At Risk
C2715,145,9,670867.4554852403,2,3,3,233,At Risk
C2716,78,6,298063.7704717805,3,2,2,322,Champions
C2717,168,6,483947.0810253219,2,2,2,222,At Risk
C2718,11,6,128276.61512558478,3,2,1,321,Sleeping
C2719,676,4,471565.4667863744,1,1,2,112,Sleeping
C272,835,8,1207202.1083424466,1,3,3,133,At Risk
C2720,23,7,650630.8860186837,3,3,2,332,Champions
C2721,1437,2,4217.884115110831,1,1,1,111,Sleeping
C2722,558,2,365114.24508469296,1,1,2,112,Sleeping
C2723,18,9,198471.36824061756,3,3,1,331,Sleeping
C2724,119,7,795727.506611373,3,3,3,333,Champions
C2725,55,6,1336293.4327420348,3,2,3,323,Champions
C2726,187,7,524636.6107988094,2,3,2,232,At Risk
C2727,291,8,591658.4023392405,2,3,2,232,At Risk
C2728,106,6,738428.1585987392,3,2,3,323,Champions
