customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment
C2379,256,2,414843.17386417015,2,1,2,212,Sleeping
C238,695,3,450250.3258388153,1,1,2,112,Sleeping
C2380,238,4,330180.0012627376,2,1,2,212,Sleeping
C2381,6,7,181738.8569969572,3,3,1,331,Sleeping
C2382,35,7,306423.854589169,3,3,2,332,Champions
C2383,524,5,671198.2921220422,1,2,3,123,At Risk
C2384,705,6,685552.9398848437,1,2,3,123,At Risk
C2385,294,4,398663.74171288917,2,1,2,212,Sleeping
C2386,131,6,228710.30447165796,3,2,1,321,Sleeping
C2387,244,7,505705.4372389952,2,3,2,232,At Risk
C2388,128,8,1101041.5527862043,3,3,3,333,Champions
C2389,215,9,15654.741624518736,2,3,1,231,At Risk
C239,534,3,128251.80357399533,1,1,1,111,Sleeping
C2390,981,4,2173.8663082205167,1,1,1,111,Sleeping
C2391,75,10,672795.0478966921,3,3,3,333,Champions
C2392,64,6,56706.2113746627,3,2,1,321,Sleeping
C2393,1158,3,4104.884564947459,1,1,1,111,Sleeping
C2394,194,9,969880.0880346408,2,3,3,233,At Risk
C2395,14,10,1117961.0510083982,3,3,3,333,Champions
C2396,129,9,743980.4453758858,3,3,3,333,Champions
C2397,14,8,434923.4139050273,3,3,2,332,Champions
C2398,640,5,966254.3197105511,1,2,3,123,At Risk
C2399,455,3,592616.107588041,1,1,2,112,Sleeping
C240,20,4,656805.0301500937,3,1,2,312,Newbies
C2400,18,6,1171586.118452794,3,2,3,323,Champions
C2401,41,7,555909.4423817024,3,3,2,332,Champions
C2402,401,5,381348.9967438923,1,2,2,122,At Risk
C2403,554,6,168913.59815515112,1,2,1,121,At Risk
C2404,436,4,2938.0518957256445,1,1,1,111,Sleeping
C2405,501,6,562076.7967024036,1,2,2,122,At Risk
C2406,46,6,619790.6903406795,3,2,2,322,Champions
C2407,144,4,906719.1669990146,2,1,3,213,Sleeping
C2408,343,2,408457.07141166774,2,1,2,212,Sleeping
C2409,1230,4,573257.9559300645,1,1,2,112,Sleeping
C241,433,3,237666.88954223646,1,1,1,111,Sleeping
C2410,30,6,61151.67344972399,3,2,1,321,Sleeping
C2411,90,9,1457849.55329637,3,3,3,333,Champions
C2412,747,3,275379.81314725743,1,1,2,112,Sleeping
C2413,746,3,1593.3511649316806,1,1,1,111,Sleeping
C2414,361,5,458152.78169269185,2,2,2,222,At Risk
C2415,1125,2,3786.451103063091,1,1,1,111,Sleeping
C2416,141,4,6831.604676293064,2,1,1,211,Sleeping
C2417,30,4,497927.973372616,3,1,2,312,Newbies
C2418,225,4,5855.186297274683,2,1,1,211,Sleeping
C2419,1102,4,346539.9737297179,1,1,2,112,Sleeping
C242,155,11,826066.5144231126,2,3,3,233,At Risk
C2420,716,4,1075555.780304314,1,1,3,113,Sleeping
C2421,49,8,350201.8946688989,3,3,2,332,Champions
C2422,84,4,375165.61670341535,3,1,2,312,Newbies
C2423,56,8,1156835.2974101994,3,3,3,333,Champions
C2424,140,4,384716.0645402448,2,1,2,212,Sleeping
C2425,667,4,144571.09814923533,1,1,1,111,Sleeping
C2426,1280,3,684466.9216954962,1,1,3,113,Sleeping
C2427,96,6,542258.5127527857,3,2,2,322,Champions
C2428,333,10,373658.69894489826,2,3,2,232,At Risk
C2429,897,3,545146.5752935823,1,1,2,112,Sleeping
C243,26,8,945977.0441878405,3,3,3,333,Champions
C2430,207,5,193647.5493124003,2,2,1,221,At Risk
C2431,320,7,751412.2002765933,2,3,3,233,At Risk
C2432,106,6,602055.3763548277,3,2,2,322,Champions
C2433,505,1,220598.1648310174,1,1,1,111,Sleeping
C2434,344,3,673982.773703604,2,1,3,213,Sleeping
C2435,519,7,767801.5098349305,1,3,3,133,At Risk
C2436,456,4,818054.8037323604,1,1,3,113,Sleeping
C2437,385,6,370821.03505735093,1,2,2,122,At Risk
C2438,52,6,314540.9436329017,3,2,2,322,Champions
C2439,815,4,15526.72726618172,1,1,1,111,Sleeping
C244,509,3,203749.45660010062,1,1,1,111,Sleeping
C2440,194,5,1141327.5744150835,2,2,3,223,At Risk
C2441,4,5,13435.111149835742,3,2,1,321,Sleeping
C2442,15,9,14167.334499232367,3,3,1,331,Sleeping
C2443,1333,5,696015.1220531536,1,2,3,123,At Risk
C2444,152,6,10023.792108341859,2,2,1,221,At Risk
C2445,97,5,296223.37016554474,3,2,2,322,Champions
C2446,37,4,452325.6667424905,3,1,2,312,Newbies
C2447,407,4,323280.1052598367,1,1,2,112,Sleeping
C2448,34,4,5112.4677047699315,3,1,1,311,Newbies
C2449,855,3,745265.0289518301,1,1,3,113,Sleeping
C245,64,7,526899.2248410401,3,3,2,332,Champions
C2450,358,6,477495.52922913333,2,2,2,222,At Risk
C2451,455,8,65619.74252590803,1,3,1,131,At Risk
C2452,713,6,310111.17513480736,1,2,2,122,At Risk
C2453,194,4,9266.045719787175,2,1,1,211,Sleeping
C2454,100,9,184437.2181125871,3,3,1,331,Sleeping
C2455,418,6,310956.6634500075,1,2,2,122,At Risk
C2456,99,6,846611.6659315893,3,2,3,323,Champions
C2457,305,9,513316.8267200118,2,3,2,232,At Risk
C2458,365,6,804030.6311435075,2,2,3,223,At Risk
C2459,104,6,573654.5050374466,3,2,2,322,Champions
C246,423,4,827245.9468841235,1,1,3,113,Sleeping
C2460,283,7,567485.6646669089,2,3,2,232,At Risk
C2461,222,2,509.34631515059067,2,1,1,211,Sleeping
C2462,218,4,29654.89489181951,2,1,1,211,Sleeping
C2463,45,7,192821.34058740092,3,3,1,331,Sleeping
C2464,5,7,397299.95318372396,3,3,2,332,Champions
C2465,501,5,211624.12741226584,1,2,1,121,At Risk
C2466,1068,3,56992.157089287444,1,1,1,111,Sleeping
C2467,243,6,5337.709803844038,2,2,1,221,At Risk
C2468,631,4,382666.9312925993,1,1,2,112,Sleeping
C2469,66,6,327462.4601190947,3,2,2,322,Champions
C247,596,2,120716.2846264695,1,1,1,111,Sleeping
C2470,201,6,128977.74647561046,2,2,1,221,At Risk
C2471,494,4,474602.02976925194,1,1,2,112,Sleeping
C2472,22,5,5643.165427761613,3,2,1,321,Sleeping
C2473,10,11,1922803.2336907238,3,3,3,333,Champions
C2474,69,5,493718.4410045391,3,2,2,322,Champions
C2475,554,6,451292.0297077205,1,2,2,122,At Risk
C2476,359,2,332956.4857149441,2,1,2,212,Sleeping
C2477,179,4,197914.88620347515,2,1,1,211,Sleeping
C2478,87,7,197640.8727899808,3,3,1,331,Sleeping
C2479,136,10,1109598.3216000036,2,3,3,233,At Risk
C248,47,9,747983.4398168839,3,3,3,333,Champions
C2480,43,11,150776.40970059182,3,3,1,331,Sleeping
C2481,305,5,821383.251374948,2,2,3,223,At Risk
C2482,112,7,1538796.8367335815,3,3,3,333,Champions
C2483,60,8,1015037.9783685231,3,3,3,333,Champions
C2484,177,2,3486.9337600231283,2,1,1,211,Sleeping
C2485,270,6,7146.189972375771,2,2,1,221,At Risk
C2486,105,7,235887.30356593325,3,3,1,331,Sleeping
C2487,66,3,221761.50293350822,3,1,1,311,Newbies
C2488,38,6,366196.1063514566,3,2,2,322,Champions
C2489,50,6,306883.22695977584,3,2,2,322,Champions
C249,217,7,128723.18856472027,2,3,1,231,At Risk
C2490,329,4,105584.68488848423,2,1,1,211,Sleeping
C2491,398,4,726805.5803220546,1,1,3,113,Sleeping
C2492,1091,1,3661.8548998094907,1,1,1,111,Sleeping
C2493,100,6,525079.604564717,3,2,2,322,Champions
C2494,66,10,598528.0444112701,3,3,2,332,Champions
C2495,98,8,1126864.7079415286,3,3,3,333,Champions
C2496,185,4,199498.00185154704,2,1,1,211,Sleeping
C2497,255,2,5244.978990237625,2,1,1,211,Sleeping
C2498,366,6,195036.23791534215,2,2,1,221,At Risk
C2499,488,6,934107.1598946977,1,2,3,123,At Risk
C250,48,4,766140.4626886201,3,1,3,313,Newbies
C2500,600,5,483535.0141936692,1,2,2,122,At Risk
C2501,354,5,653904.0354124891,2,2,2,222,At Risk
C2502,288,5,6741.9927818743745,2,2,1,221,At Risk
C2503,126,4,9777.052177023364,3,1,1,311,Newbies
C2504,459,12,2021900.165415644,1,3,3,133,At Risk
C2505,205,9,500049.42439777346,2,3,2,232,At Risk
C2506,24,6,624745.607621079,3,2,2,322,Champions
C2507,138,5,185122.51594408188,2,2,1,221,At Risk
C2508,6,7,1458263.4326613322,3,3,3,333,Champions
C2509,77,9,474356.0005510315,3,3,2,332,Champions
C251,1504,2,826598.9371508171,1,1,3,113,Sleeping
C2510,231,3,286378.3011271743,2,1,2,212,Sleeping
C2511,223,6,1095575.797098761,2,2,3,223,At Risk
C2512,129,7,494824.3985034817,3,3,2,332,Champions
C2513,538,5,657883.3313286616,1,2,2,122,At Risk
C2514,97,6,6309.159685602035,3,2,1,321,Sleeping
C2515,14,5,793423.5060074497,3,2,3,323,Champions
C2516,366,9,469874.49681982317,2,3,2,232,At Risk
C2517,138,5,221252.13884781525,2,2,1,221,At Risk
C2518,642,3,9693.36017404183,1,1,1,111,Sleeping
C2519,49,8,792134.6354028119,3,3,3,333,Champions
C252,49,8,684881.3570439493,3,3,3,333,Champions
C2520,67,4,772533.736206308,3,1,3,313,Newbies
C2521,131,7,759740.1459084286,3,3,3,333,Champions
C2522,128,6,1443486.9346400504,3,2,3,323,Champions
C2523,65,7,503393.03601749433,3,3,2,332,Champions
C2524,647,3,734433.871561033,1,1,3,113,Sleeping
C2525,44,10,1656937.7739861498,3,3,3,333,Champions
C2526,34,6,439631.69428667397,3,2,2,322,Champions
C2527,596,4,2993.867228897094,1,1,1,111,Sleeping
C2528,376,2,52921.84574737676,1,1,1,111,Sleeping
C2529,61,8,1112560.8681939295,3,3,3,333,Champions
C253,37,11,1466998.7538859737,3,3,3,333,Champions
C2530,112,5,604657.1973396109,3,2,2,322,Champions
C2531,319,9,10063.190943854612,2,3,1,231,At Risk
C2532,416,4,785193.939000294,1,1,3,113,Sleeping
C2533,99,7,991348.0100083421,3,3,3,333,Champions
C2534,17,6,454621.55895379005,3,2,2,322,Champions
C2535,100,7,891753.7515155162,3,3,3,333,Champions
C2536,107,7,1368780.6219399534,3,3,3,333,Champions
C2537,644,2,1236988.6749399467,1,1,3,113,Sleeping
C2538,292,7,764009.0169798236,2,3,3,233,At Risk
C2539,131,9,728911.3578691222,3,3,3,333,Champions
C254,997,5,594572.4527394269,1,2,2,122,At Risk
C2540,862,5,269194.7936203051,1,2,2,122,At Risk
C2541,322,5,27971.52033054086,2,2,1,221,At Risk
C2542,94,9,408190.99722401303,3,3,2,332,Champions
C2543,41,9,1126994.4239514004,3,3,3,333,Champions
C2544,286,6,2032669.2842096547,2,2,3,223,At Risk
C2545,792,1,526.4327594609574,1,1,1,111,Sleeping
C2546,518,6,312439.6734659248,1,2,2,122,At Risk
C2547,512,5,360296.82017783425,1,2,2,122,At Risk
C2548,425,5,730526.869735046,1,2,3,123,At Risk
C2549,382,4,5845.097654411017,1,1,1,111,Sleeping
C255,185,7,113587.43405500511,2,3,1,231,At Risk
C2550,17,4,4045.05644990127,3,1,1,311,Newbies
C2551,17,9,932739.016703638,3,3,3,333,Champions
C2552,278,6,590652.40773379,2,2,2,222,At Risk
C2553,569,4,179812.23316056025,1,1,1,111,Sleeping
C2554,207,6,605804.7726596434,2,2,2,222,At Risk
C2555,274,7,941859.4682797642,2,3,3,233,At Risk
C2556,850,5,1106673.0975861403,1,2,3,123,At Risk
C2557,698,8,614139.3888439458,1,3,2,132,At Risk
C2558,16,6,896789.6514031796,3,2,3,323,Champions
C2559,15,6,333365.64962854737,3,2,2,322,Champions
C256,453,6,1199066.2336015943,1,2,3,123,At Risk
C2560,461,3,477482.63142301637,1,1,2,112,Sleeping
C2561,198,7,952387.2804250531,2,3,3,233,At Risk
C2562,54,8,26140.352376769668,3,3,1,331,Sleeping
C2563,188,4,932604.9318956791,2,1,3,213,Sleeping
C2564,90,7,600664.5294114535,3,3,2,332,Champions
C2565,158,5,95399.69531407121,2,2,1,221,At Risk
C2566,280,7,645482.027117135,2,3,2,232,At Risk
C2567,468,2,257364.52563618697,1,1,2,112,Sleeping
C2568,342,4,5193.84350036852,2,1,1,211,Sleeping
C2569,385,4,221329.2888386679,1,1,1,111,Sleeping
C257,755,3,148271.48649628228,1,1,1,111,Sleeping
C2570,33,4,370213.52070474706,3,1,2,312,Newbies
C2571,556,7,404433.5235571383,1,3,2,132,At Risk
C2572,106,8,887621.4599886048,3,3,3,333,Champions
C2573,46,6,73242.23830467553,3,2,1,321,Sleeping
C2574,743,4,64527.62559995715,1,1,1,111,Sleeping
C2575,2,8,64315.596574636475,3,3,1,331,Sleeping
C2576,1418,2,345076.4462455619,1,1,2,112,Sleeping
C2577,253,2,368614.3568549828,2,1,2,212,Sleeping
C2578,287,4,225017.34215929857,2,1,1,211,Sleeping
C2579,453,8,895907.8221328603,1,3,3,133,At Risk
C258,388,6,1219433.5621221855,1,2,3,123,At Risk
C2580,402,5,895932.1689818973,1,2,3,123,At Risk
C2581,715,6,467974.1945316171,1,2,2,122,At Risk
C2582,92,4,417873.30518925976,3,1,2,312,Newbies
C2583,207,11,641725.8443982179,2,3,2,232,At Risk
C2584,528,5,155888.72999582792,1,2,1,121,At Risk
C2585,302,5,319010.3324103925,2,2,2,222,At Risk
C2586,103,5,64341.06400134221,3,2,1,321,Sleeping
C2587,474,6,1169667.593332673,1,2,3,123,At Risk
C2588,891,3,8842.111036271894,1,1,1,111,Sleeping
C2589,23,3,1834.307637808748,3,1,1,311,Newbies
C259,700,3,6090.379682855885,1,1,1,111,Sleeping
C2590,345,6,158005.05406397354,2,2,1,221,At Risk
C2591,952,5,298104.8685646424,1,2,2,122,At Risk
C2592,37,4,1052865.9707491272,3,1,3,313,Newbies
C2593,518,5,256256.83410765984,1,2,2,122,At Risk
C2594,64,3,132377.39686218192,3,1,1,311,Newbies
C2595,280,8,563649.0935816591,2,3,2,232,At Risk
C2596,496,6,739943.4650940051,1,2,3,123,At Risk
C2597,739,4,459421.6143213911,1,1,2,112,Sleeping
C2598,94,5,529717.5636611766,3,2,2,322,Champions
C2599,474,1,7215.213070350624,1,1,1,111,Sleeping
C260,547,8,287453.40820515336,1,3,2,132,At Risk
C2600,49,8,309502.178783392,3,3,2,332,Champions
C2601,80,7,675978.5327224571,3,3,3,333,Champions
C2602,1096,5,4445.036366212094,1,2,1,121,At Risk
C2603,158,10,1253547.632262846,2,3,3,233,At Risk
C2604,387,3,9654.140905305805,1,1,1,111,Sleeping
C2605,96,6,1039545.5219620783,3,2,3,323,Champions
C2606,53,6,10680.387194436913,3,2,1,321,Sleeping
C2607,48,9,228710.11355166428,3,3,1,331,Sleeping
C2608,31,4,13513.704635203161,3,1,1,311,Newbies
C2609,170,8,1110970.191861151,2,3,3,233,At Risk
C261,1229,2,140432.49,1,1,1,111,Sleeping
C2610,199,11,935965.7408953888,2,3,3,233,At Risk
C2611,273,6,1565407.7822300876,2,2,3,223,At Risk
C2612,366,1,3151.40235472882,2,1,1,211,Sleeping
C2613,69,9,443565.6781311045,3,3,2,332,Champions
C2614,395,5,247968.06527558347,1,2,1,121,At Risk
C2615,598,6,890680.3506665826,1,2,3,123,At Risk
C2616,135,2,395378.95946709317,2,1,2,212,Sleeping
C2617,294,6,369883.49003281066,2,2,2,222,At Risk
C2618,14,8,1386649.4664747338,3,3,3,333,Champions
C2619,55,4,9497.490661846605,3,1,1,311,Newbies
C262,93,7,426629.4022933417,3,3,2,332,Champions
C2620,359,3,7784.57505777633,2,1,1,211,Sleeping
C2621,17,6,339044.8626051955,3,2,2,322,Champions
C2622,637,4,147128.28149106225,1,1,1,111,Sleeping
C2623,94,7,1737927.8150768585,3,3,3,333,Champions
C2624,76,5,433076.6927999022,3,2,2,322,Champions
C2625,90,5,687979.7694834787,3,2,3,323,Champions
C2626,263,7,531624.5782148268,2,3,2,232,At Risk
C2627,170,7,163459.52434416534,2,3,1,231,At Risk
C2628,465,7,21993.502981532292,1,3,1,131,At Risk
C2629,255,5,797251.030796503,2,2,3,223,At Risk
C263,147,5,914495.2440235688,2,2,3,223,At Risk
C2630,171,4,346928.935724029,2,1,2,212,Sleeping
C2631,157,7,1559164.4125882266,2,3,3,233,At Risk
C2632,1001,1,84.84371002600415,1,1,1,111,Sleeping
C2633,84,5,1539642.1699432333,3,2,3,323,Champions
C2634,202,8,341183.1480435683,2,3,2,232,At Risk
C2635,426,9,1210408.396345834,1,3,3,133,At Risk
C2636,147,4,659693.4605429637,2,1,2,212,Sleeping
C2637,37,9,363996.3954663154,3,3,2,332,Champions
C2638,755,3,412749.5562631535,1,1,2,112,Sleeping
C2639,319,1,68067.12,2,1,1,211,Sleeping
C264,375,3,98437.78871607038,1,1,1,111,Sleeping
C2640,311,5,514422.4371776842,2,2,2,222,At Risk
C2641,2,13,1039914.8656856527,3,3,3,333,Champions
C2642,21,4,10455.536681853468,3,1,1,311,Newbies
C2643,750,1,363.91148390654473,1,1,1,111,Sleeping
C2644,153,5,333038.60063600674,2,2,2,222,At Risk
C2645,285,6,694199.4729525499,2,2,3,223,At Risk
C2646,39,8,621567.0389752131,3,3,2,332,Champions
C2647,318,5,4166.355800631479,2,2,1,221,At Risk
C2648,40,8,1059890.580789546,3,3,3,333,Champions
C2649,91,8,1246282.734527095,3,3,3,333,Champions
C265,1122,3,5279.732333738675,1,1,1,111,Sleeping
C2650,315,2,169136.7117883545,2,1,1,211,Sleeping
C2651,313,5,460719.25696997985,2,2,2,222,At Risk
C2652,15,8,562014.5889261429,3,3,2,332,Champions
C2653,76,4,356805.6825853413,3,1,2,312,Newbies
C2654,367,5,120942.49511244534,2,2,1,221,At Risk
C2655,441,5,247407.26343806201,1,2,1,121,At Risk
C2656,377,6,1079333.6755993413,1,2,3,123,At Risk
C2657,632,1,743.43,1,1,1,111,Sleeping
C2658,383,8,419364.3419392575,1,3,2,132,At Risk
C2659,544,7,691574.4280662332,1,3,3,133,At Risk
C266,666,6,243872.8498979078,1,2,1,121,At Risk
C2660,93,4,1691685.2306925398,3,1,3,313,Newbies
C2661,223,2,769126.3736005777,2,1,3,213,Sleeping
C2662,74,5,1033263.9405115603,3,2,3,323,Champions
C2663,731,8,240909.41608889584,1,3,1,131,At Risk
C2664,303,4,63387.23732853224,2,1,1,211,Sleeping
C2665,172,8,537722.7385893048,2,3,2,232,At Risk
C2666,445,3,8748.31878566094,1,1,1,111,Sleeping
C2667,473,4,622443.7958118261,1,1,2,112,Sleeping
C2668,371,6,283687.6533561348,1,2,2,122,At Risk
C2669,1180,2,135616.0902456523,1,1,1,111,Sleeping
C267,17,3,300414.8122681106,3,1,2,312,Newbies
C2670,75,6,309664.4740761179,3,2,2,322,Champions
C2671,81,9,850322.4973221729,3,3,3,333,Champions
C2672,522,5,634244.2777603155,1,2,2,122,At Risk
C2673,298,5,990495.6246205936,2,2,3,223,At Risk
C2675,338,8,1066552.7221725911,2,3,3,233,At Risk
C2676,186,9,640294.5628571961,2,3,2,232,At Risk
C2677,115,8,485439.36888711643,3,3,2,332,Champions
C2678,267,4,10140.238101026793,2,1,1,211,Sleeping
C268,356,8,756070.547594377,2,3,3,233,At Risk
C2680,118,6,170756.8848818257,3,2,1,321,Sleeping
C2681,34,5,179876.04096627256,3,2,1,321,Sleeping
C2682,214,4,165891.1170017277,2,1,1,211,Sleeping
C2683,91,10,671599.9163983001,3,3,3,333,Champions
C2684,357,6,749146.7232943268,2,2,3,223,At Risk
C2685,142,5,551872.7445563496,2,2,2,222,At Risk
C2686,540,5,746233.9685687087,1,2,3,123,At Risk
C2687,231,6,9970.42919140932,2,2,1,221,At Risk
C2688,35,8,7800.1552510057,3,3,1,331,Sleeping
C2689,15,6,938365.8854749997,3,2,3,323,Champions
C269,252,6,952535.667080644,2,2,3,223,At Risk
C2690,240,7,527790.636760765,2,3,2,232,At Risk
C2691,71,4,445516.5730598958,3,1,2,312,Newbies
C2692,920,5,75392.08488564215,1,2,1,121,At Risk
C2693,689,8,467295.37475744233,1,3,2,132,At Risk
C2694,5,10,513505.96072552394,3,3,2,332,Champions
C2695,108,6,13948.408741308707,3,2,1,321,Sleeping
C2696,153,5,302116.8874599603,2,2,2,222,At Risk
C2697,218,5,18938.78011560902,2,2,1,221,At Risk
C2698,4,10,405083.57756582357,3,3,2,332,Champions
C2699,86,9,1472785.8139796883,3,3,3,333,Champions
C270,114,6,1250412.996282688,3,2,3,323,Champions
C2700,663,2,627699.626839808,1,1,2,112,Sleeping
C2701,24,3,615591.7480504032,3,1,2,312,Newbies
C2702,84,4,9319.520656561946,3,1,1,311,Newbies
C2703,37,5,89023.94208206741,3,2,1,321,Sleeping
C2704,201,9,1018399.4299695448,2,3,3,233,At Risk
C2705,350,7,786829.2566260365,2,3,3,233,At Risk
C2706,260,3,1065474.3392318685,2,1,3,213,Sleeping
C2707,595,9,307222.458831156,1,3,2,132,At Risk
C2708,180,5,213226.37859586545,2,2,1,221,At Risk
C2709,6,6,395325.4975294015,3,2,2,322,Champions
C271,223,4,631459.9197646008,2,1,2,212,Sleeping
C2710,308,4,394599.8319857867,2,1,2,212,Sleeping
C2711,61,6,1078233.2590007237,3,2,3,323,Champions
C2712,100,4,374167.6928587178,3,1,2,312,Newbies
C2713,110,6,4613.390770920876,3,2,1,321,Sleeping
C2714,230,6,1060583.0164367338,2,2,3,223,At Risk
C2715,145,9,937480.1527063566,2,3,3,233,At Risk
C2716,78,6,288890.5759002742,3,2,2,322,Champions
C2717,168,6,466953.4574429088,2,2,2,222,At Risk
C2718,11,6,146169.28422973413,3,2,1,321,Sleeping
C2719,676,4,607788.9313886458,1,1,2,112,Sleeping
C272,835,8,1052303.546408298,1,3,3,133,At Risk
C2720,23,7,658102.5423659767,3,3,2,332,Champions
C2721,1437,2,4133.207054711794,1,1,1,111,Sleeping
C2722,558,2,118922.95693771978,1,1,1,111,Sleeping
C2723,18,8,198128.09906934967,3,3,1,331,Sleeping
C2724,119,7,478030.5281337238,3,3,2,332,Champions
C2725,55,6,1334763.5122100313,3,2,3,323,Champions
C2726,187,7,100267.95001419922,2,3,1,231,At Risk
C2727,291,7,591167.7246123684,2,3,2,232,At Risk
C2728,106,6,389863.5341330334,3,2,2,322,Champions
C2729,6,5,17554.13493479635,3,2,1,321,Sleeping
C273,414,5,9805.463184652237,1,2,1,121,At Risk
C2730,635,7,1429282.7277027636,1,3,3,133,At Risk
C2731,455,9,764333.938148081,1,3,3,133,At Risk
C2732,29,6,1233939.474092499,3,2,3,323,Champions
C2733,153,5,283428.263763248,2,2,2,222,At Risk
C2734,264,5,635258.9159970882,2,2,2,222,At Risk
C2735,231,6,441363.0448858789,2,2,2,222,At Risk
C2736,185,6,473193.79316949577,2,2,2,222,At Risk
C2737,260,7,301600.77687670325,2,3,2,232,At Risk
C2738,191,2,235273.25306890422,2,1,1,211,Sleeping
C2739,324,7,117856.68099029371,2,3,1,231,At Risk
C274,44,8,1099870.0845659624,3,3,3,333,Champions
C2740,526,8,958971.0588477862,1,3,3,133,At Risk
C2741,87,7,611719.2529366128,3,3,2,332,Champions
C2742,268,4,910291.8135824652,2,1,3,213,Sleeping
C2743,59,7,12857.434797799575,3,3,1,331,Sleeping
C2744,295,10,318586.4061563809,2,3,2,232,At Risk
C2745,41,6,685196.4489577529,3,2,3,323,Champions
C2746,176,5,257976.0194066065,2,2,2,222,At Risk
C2747,149,5,84149.7901093522,2,2,1,221,At Risk
C2748,206,9,695309.28897755,2,3,3,233,At Risk
C2749,63,7,633533.0578854872,3,3,2,332,Champions
C275,3,10,1422513.5972671001,3,3,3,333,Champions
C2750,207,3,439018.5494491651,2,1,2,212,Sleeping
C2751,600,7,608142.061777749,1,3,2,132,At Risk
C2752,51,7,606103.0205513509,3,3,2,332,Champions
C2753,111,5,7588.483300621246,3,2,1,321,Sleeping
C2754,1145,4,13164.217025259384,1,1,1,111,Sleeping
C2755,258,9,25473.519357880767,2,3,1,231,At Risk
C2756,650,2,5654.32912372108,1,1,1,111,Sleeping
C2757,26,5,749504.5879312002,3,2,3,323,Champions
C2758,590,5,160530.5634854682,1,2,1,121,At Risk
C2759,210,7,422528.52763846505,2,3,2,232,At Risk
C276,230,8,1006294.7294431383,2,3,3,233,At Risk
C2760,42,7,962611.7399006999,3,3,3,333,Champions
C2761,60,4,403501.7127384921,3,1,2,312,Newbies
C2762,79,4,92846.89406698482,3,1,1,311,Newbies
C2763,552,5,1030356.0539997594,1,2,3,123,At Risk
C2764,1054,4,13099.026942319942,1,1,1,111,Sleeping
C2765,245,5,760217.680765919,2,2,3,223,At Risk
C2766,19,9,365755.68076528114,3,3,2,332,Champions
C2767,838,3,396313.4047825012,1,1,2,112,Sleeping
C2768,423,5,858376.4599074391,1,2,3,123,At Risk
C2769,751,6,1516941.354420741,1,2,3,123,At Risk
C277,277,8,1186200.7187008169,2,3,3,233,At Risk
C2770,178,7,537932.0868254213,2,3,2,232,At Risk
C2771,205,4,749977.3467264256,2,1,3,213,Sleeping
C2772,538,6,186838.80927586177,1,2,1,121,At Risk
C2773,622,4,2484.917189075769,1,1,1,111,Sleeping
C2774,140,6,823212.2202817798,2,2,3,223,At Risk
C2775,466,2,373591.1935759896,1,1,2,112,Sleeping
C2776,109,6,849258.0194143249,3,2,3,323,Champions
C2777,1030,2,820502.9805130309,1,1,3,113,Sleeping
C2778,231,6,984251.7786158966,2,2,3,223,At Risk
C2779,381,3,4429.571071146238,1,1,1,111,Sleeping
C278,240,4,737816.0091756602,2,1,3,213,Sleeping
C2780,118,6,1390900.779511485,3,2,3,323,Champions
C2781,115,7,863635.4447602511,3,3,3,333,Champions
C2782,499,6,150612.00672136561,1,2,1,121,At Risk
C2783,221,5,6648.331084747442,2,2,1,221,At Risk
C2784,188,2,1799.6689014181443,2,1,1,211,Sleeping
