transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,is_refund,price_category,total_amount,value_tier,transaction_day_of_week,discount_percentage,margin,price_category_loc,price_category_where,price_category_select,Branch,City,Country,Manager,lat,lon,transaction_month,order_period_num,cohort_month,cohort_index
T12511,2021-11-06,C2415,Headphones,6.0,525.2337257881367,Paypal,Completed,0,High,3151.40235472882,Medium,Saturday,0.0,1260.560941891528,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-11,24263.0,2021-11,0.0
T12515,2023-01-13,C1025,Smartphone,392.0,540.8363377878343,Paypal,Completed,0,High,212007.84441283104,High,Friday,0.0,84803.13776513241,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2023-01,24277.0,2020-05,32.0
T12518,2022-08-15,C1539,Laptop,1.0,526.0083393969253,Paypal,Pending,0,High,526.0083393969253,Low,Monday,0.1,189.36300218289313,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-08,24272.0,2020-06,26.0
T12522,2024-05-23,C055,Tablet,1.0,870.4792624806921,Creditcard,Completed,0,High,870.4792624806921,Medium,Thursday,0.2,278.5533639938215,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2024-05,24293.0,2020-03,50.0
T12524,2023-01-28,C4499,Smartphone,9.0,525.395978574806,Creditcard,Completed,0,High,4728.563807173254,Medium,Saturday,0.15,1607.7116944389063,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2023-01,24277.0,2020-04,33.0
T12525,2021-06-22,C2350,Coffee Machine,890.0,523.122128544213,Paypal,Failed,0,High,465578.69440434955,High,Tuesday,0.0,186231.47776173984,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2021-06,24258.0,2020-01,17.0
T12533,2022-02-27,C2390,Laptop,1.0,583.2038901749698,Creditcard,Pending,0,High,583.2038901749698,Low,Sunday,0.05,221.61747826648855,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-02,24266.0,2020-01,25.0
T12534,2022-05-08,C135,Headphones,1.0,654.1980009504077,Paypal,Completed,0,High,654.1980009504077,Low,Sunday,0.1,235.51128034214682,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2022-05,24269.0,2020-10,19.0
T12536,2020-08-29,C565,Tablet,1.0,587.629620939054,Creditcard,Completed,0,High,587.629620939054,Low,Saturday,0.0,235.0518483756216,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2020-08,24248.0,2020-07,1.0
T12539,2024-04-24,C1321,Coffee Machine,720.0,523.122128544213,Paypal,Completed,0,High,376647.93255183334,High,Wednesday,0.0,150659.17302073335,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2024-04,24292.0,2020-01,51.0
T12540,2020-03-05,C3670,Laptop,10.0,890.362094430541,Paypal,Completed,0,High,8903.62094430541,Medium,Thursday,0.05,3383.3759588360563,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-03,24243.0,2020-03,0.0
T12542,2022-03-04,C4969,Laptop,458.0,526.0083393969253,Paypal,Failed,0,High,240911.81944379178,High,Friday,0.0,96364.72777751672,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-03,24267.0,2020-01,26.0
T12554,2024-08-22,C4948,Headphones,1.0,264.14,Paypal,Not specified,0,Standard,264.14,Low,Thursday,0.0,105.656,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-08,24296.0,2021-03,41.0
T12556,2023-02-02,C2103,Laptop,1.0,526.0083393969253,Paypal,Not specified,0,High,526.0083393969253,Low,Thursday,0.15,178.8428353949546,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-02,24278.0,2020-11,27.0
T12557,2021-08-12,C2566,Tablet,6.0,376.0104943566989,Creditcard,Completed,0,Standard,2256.0629661401936,Medium,Thursday,0.1,812.1826678104698,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2021-08,24260.0,2020-07,13.0
T12561,2022-06-22,C3845,Smartphone,6.0,332.97547463923195,Creditcard,Not specified,0,Standard,1997.8528478353917,Medium,Wednesday,0.15,679.2699682640332,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2022-06,24270.0,2021-03,15.0
T12568,2020-06-26,C4713,Laptop,289.0,395.9934125495822,Creditcard,Failed,0,Standard,114442.09622682926,High,Friday,0.0,45776.83849073171,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-06,24246.0,2020-06,0.0
T12569,2023-01-28,C253,Headphones,757.0,695.3037008463174,Creditcard,Pending,0,High,526344.9015406623,High,Saturday,0.0,210537.96061626493,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2023-01,24277.0,2020-10,27.0
T12570,2020-02-03,C2504,Headphones,688.0,525.2337257881367,Paypal,Not specified,0,High,361360.803342238,High,Monday,0.0,144544.3213368952,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-02,24242.0,2020-02,0.0
T12575,2020-09-08,C2450,Headphones,1.0,821.0149388774319,Paypal,Pending,0,High,821.0149388774319,Medium,Tuesday,0.15,279.1450792183268,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-09,24249.0,2020-02,7.0
T12612,2024-01-01,C2428,Laptop,1.0,526.0083393969253,Paypal,Not specified,0,High,526.0083393969253,Low,Monday,0.1,189.36300218289313,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2024-01,24289.0,2021-09,28.0
T12619,2022-02-01,C036,Coffee Machine,1.0,303.1455547164595,Creditcard,Completed,0,Standard,303.1455547164595,Low,Tuesday,0.0,121.25822188658381,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2022-02,24266.0,2020-05,21.0
T12629,2024-02-25,C1406,Smartphone,1.0,737.9273179460131,Paypal,Completed,0,High,737.9273179460131,Low,Sunday,0.0,295.17092717840524,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2024-02,24290.0,2021-05,33.0
T12630,2021-08-05,C1269,Laptop,778.0,346.51511559722337,Creditcard,Completed,0,Standard,269588.7599346398,High,Thursday,0.15,91660.17837777753,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-08,24260.0,2021-08,0.0
T12635,2023-06-04,C625,Coffee Machine,708.0,557.6636097228557,Paypal,Failed,0,High,394825.8356837818,High,Sunday,0.0,157930.33427351274,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2023-06,24282.0,2020-02,40.0
T12643,2021-01-23,C3060,Headphones,1.0,525.2337257881367,Paypal,Completed,0,High,525.2337257881367,Low,Saturday,0.0,210.09349031525468,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-01,24253.0,2021-01,0.0
T12645,2022-09-21,C3506,Laptop,212.0,526.0083393969253,Paypal,Completed,0,High,111513.76795214816,High,Wednesday,0.1,40144.95646277334,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-09,24273.0,2020-01,32.0
T12648,2024-11-24,C2953,Headphones,434.0,525.2337257881367,Creditcard,Completed,0,High,227951.4369920513,High,Sunday,0.0,91180.57479682053,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-11,24299.0,2020-07,52.0
T12652,2023-12-07,C277,Tablet,1.0,685.9,Cash,Completed,0,High,685.9,Low,Thursday,0.05,260.642,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2023-12,24288.0,2020-05,43.0
T12655,2022-05-13,C683,Coffee Machine,1.0,146.87869625610853,Creditcard,Not specified,0,Standard,146.87869625610853,Low,Friday,0.0,58.75147850244341,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2022-05,24269.0,2020-02,27.0
T12661,2024-05-26,C3345,Smartphone,3.0,198.2423631539287,Paypal,Failed,0,Standard,594.7270894617861,Low,Sunday,0.0,237.89083578471445,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2024-05,24293.0,2021-11,30.0
T12663,2024-12-27,C2446,Headphones,9.0,865.23111191934,Cash,Completed,0,High,7787.08000727406,Medium,Friday,0.15,2647.6072024731807,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-12,24300.0,2020-09,51.0
T12668,2020-03-06,C4920,Coffee Machine,3.0,391.0179059297812,Paypal,Completed,0,Standard,1173.0537177893436,Medium,Friday,0.05,445.7604127599506,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2020-03,24243.0,2020-01,2.0
T12670,2020-12-18,C586,Headphones,2.0,193.1817296132799,Creditcard,Failed,0,Standard,386.3634592265598,Low,Friday,0.0,154.54538369062394,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-12,24252.0,2020-09,3.0
T12671,2020-10-17,C215,Laptop,5.0,163.8473503913782,Creditcard,Failed,0,Standard,819.236751956891,Medium,Saturday,0.0,327.6947007827564,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-10,24250.0,2020-10,0.0
T12672,2023-08-16,C1227,Coffee Machine,473.0,523.122128544213,Paypal,Pending,0,High,247436.76680141274,High,Wednesday,0.0,98974.7067205651,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2023-08,24284.0,2021-03,29.0
T12679,2021-01-28,C4017,Coffee Machine,1.0,151.88537118994333,Creditcard,Completed,0,Standard,151.88537118994333,Low,Thursday,0.0,60.75414847597733,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2021-01,24253.0,2020-09,4.0
T12684,2022-09-05,C3699,Headphones,1.0,445.0588931072017,Paypal,Pending,0,Standard,445.0588931072017,Low,Monday,0.15,151.32002365644857,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2022-09,24273.0,2020-04,29.0
T12689,2024-10-11,C4000,Headphones,388.0,922.7711068339952,Creditcard,Pending,0,High,358035.1894515901,High,Friday,0.0,143214.07578063605,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-10,24298.0,2021-01,45.0
T12703,2022-11-13,C4443,Tablet,3.0,66.02935427885652,Cash,Pending,0,Standard,198.08806283656955,Low,Sunday,0.15,67.34994136443365,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2022-11,24275.0,2020-07,28.0
T12710,2024-11-22,C1071,Headphones,2.0,601.2751913286864,Cash,Completed,0,High,1202.550382657373,Medium,Friday,0.0,481.0201530629492,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-11,24299.0,2020-04,55.0
T12713,2024-06-18,C4919,Tablet,1.0,526.4327594609574,Creditcard,Not specified,0,High,526.4327594609574,Low,Tuesday,0.0,210.57310378438297,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2024-06,24294.0,2020-10,44.0
T12721,2020-02-26,C3625,Headphones,879.0,525.2337257881367,Paypal,Failed,0,High,461680.4449677721,High,Wednesday,0.05,175438.56908775342,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-02,24242.0,2020-02,0.0
T12728,2023-02-21,C4764,Laptop,1.0,717.9893856366822,Creditcard,Completed,0,High,717.9893856366822,Low,Tuesday,0.0,287.19575425467286,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-02,24278.0,2020-06,32.0
T12735,2023-06-16,C864,Tablet,1.0,287.7,Paypal,Completed,0,Standard,287.7,Low,Friday,0.05,109.32600000000001,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2023-06,24282.0,2020-10,32.0
T12739,2024-03-24,C2348,Headphones,9.0,525.2337257881367,Creditcard,Completed,0,High,4727.10353209323,Medium,Sunday,0.0,1890.841412837292,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-03,24291.0,2020-12,39.0
T12746,2021-05-22,C3583,Laptop,5.0,370.1845519352689,Cash,Completed,0,Standard,1850.9227596763446,Medium,Saturday,0.0,740.3691038705379,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-05,24257.0,2020-07,10.0
T12759,2020-04-09,C3194,Tablet,4.0,710.8818301221611,Creditcard,Failed,0,High,2843.5273204886444,Medium,Thursday,0.0,1137.4109281954577,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2020-04,24244.0,2020-04,0.0
T12767,2020-03-17,C1965,Headphones,9.0,191.5899444807076,Creditcard,Completed,0,Standard,1724.3095003263684,Medium,Tuesday,0.0,689.7238001305474,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-03,24243.0,2020-03,0.0
T12770,2021-06-04,C2935,Smartphone,5.0,979.0848433066432,Creditcard,Completed,0,High,4895.424216533216,Medium,Friday,0.05,1860.261202282622,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-06,24258.0,2021-06,0.0
T12771,2023-06-12,C4239,Smartphone,1.0,114.007986271217,Creditcard,Completed,0,Standard,114.007986271217,Low,Monday,0.05,43.32303478306247,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2023-06,24282.0,2020-04,38.0
T12772,2024-11-20,C2980,Coffee Machine,1.0,523.122128544213,Creditcard,Completed,0,High,523.122128544213,Low,Wednesday,0.0,209.2488514176852,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2024-11,24299.0,2021-12,35.0
T12773,2020-11-14,C373,Headphones,1.0,871.6364946942133,Paypal,Completed,0,High,871.6364946942133,Medium,Saturday,0.0,348.6545978776853,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-11,24251.0,2020-03,8.0
T12774,2021-08-21,C2845,Laptop,10.0,260.7764511862331,Cash,Failed,0,Standard,2607.764511862331,Medium,Saturday,0.0,1043.1058047449324,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-08,24260.0,2020-12,8.0
T12775,2020-04-07,C797,Headphones,1.0,525.2337257881367,Cash,Completed,0,High,525.2337257881367,Low,Tuesday,0.2,168.07479225220376,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-04,24244.0,2020-04,0.0
T12783,2022-02-12,C4058,Coffee Machine,930.0,472.0775136501618,Creditcard,Not specified,0,Standard,439032.08769465046,High,Saturday,0.0,175612.8350778602,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2022-02,24266.0,2020-09,17.0
T12788,2024-12-14,C3642,Tablet,670.0,121.74948462333656,Paypal,Completed,0,Standard,81572.15469763549,High,Saturday,0.05,30997.418785101487,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2024-12,24300.0,2020-02,58.0
T12790,2021-06-21,C478,Headphones,1.0,303.0345380032443,Creditcard,Failed,0,Standard,303.0345380032443,Low,Monday,0.0,121.21381520129772,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-06,24258.0,2020-08,10.0
T12793,2023-01-12,C909,Tablet,887.0,953.8691512952488,Paypal,Completed,0,High,846081.9371988857,High,Thursday,0.0,338432.7748795543,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2023-01,24277.0,2020-01,36.0
T12794,2021-12-06,C2668,Smartphone,101.0,161.09819978655173,Creditcard,Completed,0,Standard,16270.918178441725,Medium,Monday,0.0,6508.36727137669,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-12,24264.0,2020-03,21.0
T12795,2024-06-25,C613,Coffee Machine,1.0,523.122128544213,Paypal,Completed,0,High,523.122128544213,Low,Tuesday,0.1,188.3239662759167,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2024-06,24294.0,2021-02,40.0
T12803,2024-08-28,C753,Tablet,1.0,526.4327594609574,Creditcard,Pending,0,High,526.4327594609574,Low,Wednesday,0.05,200.04444859516383,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2024-08,24296.0,2020-01,55.0
T12807,2022-05-11,C3224,Laptop,10.0,526.0083393969253,Creditcard,Failed,0,High,5260.083393969253,Medium,Wednesday,0.1,1893.6300218289311,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-05,24269.0,2020-07,22.0
T12808,2024-01-18,C045,Coffee Machine,712.0,892.0522927101367,Paypal,Completed,0,High,635141.2324096174,High,Thursday,0.05,241353.66831565462,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2024-01,24289.0,2020-08,41.0
T12809,2024-04-10,C2190,Tablet,764.0,342.2642863233848,Paypal,Not specified,0,Standard,261489.91475106598,High,Wednesday,0.05,99366.16760540508,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2024-04,24292.0,2020-06,46.0
T12814,2021-07-09,C2716,Coffee Machine,8.0,523.122128544213,Paypal,Failed,0,High,4184.977028353704,Medium,Friday,0.0,1673.9908113414815,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2021-07,24259.0,2021-03,4.0
T12819,2021-05-02,C3780,Smartphone,2.0,488.4315443390377,Paypal,Completed,0,Standard,976.8630886780754,Medium,Sunday,0.1,351.6707119241072,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-05,24257.0,2020-06,11.0
T12820,2021-08-28,C436,Tablet,340.0,526.4327594609574,Creditcard,Completed,0,High,178987.13821672552,High,Saturday,0.1,64435.369758021196,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2021-08,24260.0,2020-01,19.0
T12821,2024-07-25,C4498,Coffee Machine,1.0,444.9523658348514,Cash,Completed,0,Standard,444.9523658348514,Low,Thursday,0.0,177.98094633394055,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2024-07,24295.0,2020-03,52.0
T12824,2022-12-22,C4654,Laptop,5.0,631.783697290643,Paypal,Completed,0,High,3158.918486453215,Medium,Thursday,0.0,1263.567394581286,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-12,24276.0,2021-11,13.0
T12825,2020-07-13,C3846,Tablet,1.0,526.4327594609574,Creditcard,Completed,0,High,526.4327594609574,Low,Monday,0.0,210.57310378438297,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2020-07,24247.0,2020-05,2.0
T12830,2023-03-02,C368,Laptop,488.0,891.4637305978847,Creditcard,Completed,0,High,435034.3005317677,High,Thursday,0.0,174013.7202127071,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-03,24279.0,2021-07,20.0
T12831,2021-08-24,C4881,Coffee Machine,879.0,523.122128544213,Creditcard,Not specified,0,High,459824.35099036316,High,Tuesday,0.1,165536.76635653074,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2021-08,24260.0,2020-03,17.0
T12834,2021-08-02,C899,Coffee Machine,2.0,446.29,Creditcard,Pending,0,Standard,892.58,Medium,Monday,0.05,339.1804,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2021-08,24260.0,2020-12,8.0
T12835,2021-06-15,C1531,Tablet,1.0,526.4327594609574,Paypal,Completed,0,High,526.4327594609574,Low,Tuesday,0.05,200.04444859516383,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2021-06,24258.0,2020-02,16.0
T12845,2023-11-18,C1285,Coffee Machine,1.0,523.122128544213,Paypal,Completed,0,High,523.122128544213,Low,Saturday,0.0,209.2488514176852,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2023-11,24287.0,2021-11,24.0
T12850,2021-06-18,C4252,Smartphone,949.0,124.8814980764024,Creditcard,Failed,0,Standard,118512.54167450588,High,Friday,0.0,47405.01666980235,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-06,24258.0,2020-07,11.0
T12851,2023-05-25,C3402,Laptop,8.0,261.14441907148256,Paypal,Pending,0,Standard,2089.1553525718605,Medium,Thursday,0.1,752.0959269258698,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-05,24281.0,2020-04,37.0
T12856,2021-05-14,C1392,Smartphone,1.0,525.395978574806,Creditcard,Failed,0,High,525.395978574806,Low,Friday,0.0,210.1583914299224,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-05,24257.0,2020-01,16.0
T12865,2021-05-02,C639,Tablet,1.0,592.4,Paypal,Completed,0,High,592.4,Low,Sunday,0.0,236.96,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2021-05,24257.0,2021-02,3.0
T12873,2021-02-05,C746,Coffee Machine,211.0,523.1208522961883,Paypal,Not specified,0,High,110378.49983449574,High,Friday,0.1,39736.25994041847,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2021-02,24254.0,2020-10,4.0
T12874,2021-09-19,C2603,Smartphone,1.0,604.22,Paypal,Completed,0,High,604.22,Low,Sunday,0.05,229.60360000000003,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-09,24261.0,2020-04,17.0
T12875,2021-01-24,C2243,Headphones,9.0,525.2337257881367,Paypal,Completed,0,High,4727.10353209323,Medium,Sunday,0.0,1890.841412837292,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-01,24253.0,2020-06,7.0
T12876,2022-01-27,C2874,Tablet,448.0,81.75066838998828,Paypal,Not specified,0,Standard,36624.29943871475,High,Thursday,0.15,12452.261809163014,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2022-01,24265.0,2021-02,11.0
T12878,2022-05-15,C1112,Laptop,5.0,292.5228820295805,Paypal,Failed,0,Standard,1462.6144101479026,Medium,Sunday,0.0,585.0457640591611,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-05,24269.0,2020-12,17.0
T12881,2020-09-29,C2012,Headphones,9.0,387.0484118689705,Cash,Completed,0,Standard,3483.4357068207346,Medium,Tuesday,0.1,1254.0368544554647,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-09,24249.0,2020-01,8.0
T12883,2021-09-28,C062,Tablet,1.0,526.4327594609574,Paypal,Not specified,0,High,526.4327594609574,Low,Tuesday,0.0,210.57310378438297,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2021-09,24261.0,2020-08,13.0
T12885,2020-01-23,C3689,Coffee Machine,8.0,523.6898679025617,Creditcard,Completed,0,High,4189.518943220493,Medium,Thursday,0.05,1592.0171984237875,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2020-01,24241.0,2020-01,0.0
T12887,2024-08-14,C3878,Coffee Machine,408.0,234.02,Creditcard,Pending,0,Standard,95480.16,High,Wednesday,0.1,34372.8576,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2024-08,24296.0,2022-07,25.0
T12893,2022-01-10,C4807,Tablet,8.0,526.4327594609574,Paypal,Completed,0,High,4211.462075687659,Medium,Monday,0.0,1684.5848302750637,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2022-01,24265.0,2020-12,13.0
T12897,2022-03-18,C1613,Smartphone,5.0,975.7863705771142,Creditcard,Completed,0,High,4878.931852885571,Medium,Friday,0.0,1951.5727411542284,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2022-03,24267.0,2020-03,24.0
T12902,2020-08-28,C2199,Smartphone,10.0,525.395978574806,Paypal,Not specified,0,High,5253.95978574806,Medium,Friday,0.0,2101.583914299224,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2020-08,24248.0,2020-08,0.0
